Id,t[ms],x[um],y[um],z[um],fx[nN],fy[nN],fz[nN]
28491,1700.000000,30.177967,175.678614,1.232719,-0.000080,0.000003,-0.000114
28491,1720.000000,30.262886,175.676826,1.232625,0.000388,-0.000011,-0.000302
28491,1740.000000,30.346699,175.675056,1.232810,-0.000521,0.000014,0.000068
28491,1760.000000,30.429588,175.673300,1.232639,0.000353,-0.000009,-0.000273
28491,1780.000000,30.511248,175.671566,1.232707,-0.000013,0.000001,-0.000137
28491,1800.000000,30.591737,175.669852,1.232639,0.000351,-0.000009,-0.000273
28491,1820.000000,30.670864,175.668165,1.232911,-0.001034,0.000028,0.000271
28491,1840.000000,30.749836,175.666472,1.232640,0.000319,-0.000008,-0.000272
28491,1860.000000,30.826880,175.664821,1.232877,-0.000864,0.000023,0.000203
28491,1880.000000,30.903834,175.663163,1.232641,0.000319,-0.000008,-0.000270
28491,1900.000000,30.979214,175.661538,1.232640,0.000361,-0.000009,-0.000272
28491,1920.000000,31.053860,175.659925,1.232626,0.000374,-0.000011,-0.000300
28491,1940.000000,31.127566,175.658328,1.232623,0.000396,-0.000012,-0.000307
28491,1960.000000,31.200442,175.656745,1.232620,0.000412,-0.000013,-0.000312
28491,1980.000000,31.272921,175.655166,1.232641,0.000326,-0.000008,-0.000270
28491,2000.000000,31.344136,175.653612,1.232640,0.000347,-0.000009,-0.000271
28491,2020.000000,31.414875,175.652064,1.232649,0.000262,-0.000007,-0.000253
28491,2040.000000,31.484547,175.650537,1.232641,0.000332,-0.000009,-0.000270
28491,2060.000000,31.553638,175.649019,1.232633,0.000327,-0.000009,-0.000286
28491,2080.000000,31.621918,175.647517,1.232735,-0.000161,0.000005,-0.000081
28491,2100.000000,31.689523,175.646025,1.232640,0.000351,-0.000009,-0.000271
28491,2120.000000,31.756600,175.644541,1.232641,0.000335,-0.000009,-0.000270
28491,2140.000000,31.822934,175.643071,1.232641,0.000342,-0.000009,-0.000270
28491,2160.000000,31.888230,175.641624,1.232957,-0.001245,0.000034,0.000361
28491,2180.000000,31.953821,175.640162,1.232641,0.000331,-0.000009,-0.000270
28491,2200.000000,32.018392,175.638722,1.232633,0.000330,-0.000009,-0.000286
28491,2220.000000,32.082352,175.637293,1.232633,0.000326,-0.000009,-0.000286
28491,2240.000000,32.145693,175.635876,1.232736,-0.000168,0.000005,-0.000080
28491,2260.000000,32.208370,175.634470,1.232624,0.000387,-0.000012,-0.000304
28491,2280.000000,32.270989,175.633062,1.232640,0.000312,-0.000008,-0.000271
28491,2300.000000,32.332911,175.631667,1.232642,0.000295,-0.000008,-0.000268
28491,2320.000000,32.394066,175.630289,1.232741,-0.000201,0.000006,-0.000069
28491,2340.000000,32.454858,175.628914,1.232628,0.000355,-0.000011,-0.000297
28491,2360.000000,32.515245,175.627547,1.232641,0.000350,-0.000009,-0.000270
28491,2380.000000,32.574940,175.626194,1.232903,-0.000994,0.000028,0.000254
28491,2400.000000,32.634799,175.624832,1.232641,0.000326,-0.000009,-0.000269
28491,2420.000000,32.693889,175.623486,1.232641,0.000321,-0.000008,-0.000269
28491,2440.000000,32.752214,175.622158,1.232879,-0.000872,0.000024,0.000207
28491,2460.000000,32.810336,175.620830,1.232943,-0.001180,0.000033,0.000334
28491,2480.000000,32.868762,175.619489,1.232657,0.000210,-0.000005,-0.000237
28491,2500.000000,32.925676,175.618187,1.232937,-0.001159,0.000033,0.000323
28491,2520.000000,32.983232,175.616862,1.232633,0.000319,-0.000009,-0.000286
28491,2540.000000,33.040077,175.615554,1.232642,0.000292,-0.000008,-0.000267
28491,2560.000000,33.096250,175.614259,1.232641,0.000334,-0.000009,-0.000269
28491,2580.000000,33.152436,175.612961,1.232673,0.000133,-0.000003,-0.000206
28491,2600.000000,33.207598,175.611688,1.232942,-0.001178,0.000033,0.000331
28491,2620.000000,33.263298,175.610395,1.232628,0.000348,-0.000011,-0.000296
28491,2640.000000,33.318511,175.609113,1.232634,0.000305,-0.000009,-0.000283
28491,2660.000000,33.373132,175.607844,1.232631,0.000333,-0.000010,-0.000290
28491,2680.000000,33.427534,175.606577,1.232641,0.000328,-0.000009,-0.000270
28491,2700.000000,33.481672,175.605314,1.232630,0.000330,-0.000010,-0.000291
28491,2720.000000,33.535630,175.604053,1.232635,0.000302,-0.000009,-0.000281
28491,2740.000000,33.589096,175.602802,1.232713,-0.000056,0.000002,-0.000127
28491,2760.000000,33.642035,175.601563,1.232878,-0.000868,0.000025,0.000205
28491,2780.000000,33.695433,175.600308,1.232641,0.000296,-0.000008,-0.000270
28491,2800.000000,33.748161,175.599068,1.232642,0.000295,-0.000008,-0.000268
28491,2820.000000,33.800488,175.597836,1.232630,0.000329,-0.000010,-0.000291
28491,2840.000000,33.852803,175.596602,1.232634,0.000302,-0.000009,-0.000283
28491,2860.000000,33.904695,175.595376,1.232632,0.000317,-0.000009,-0.000287
28491,2880.000000,33.955957,175.594166,1.232938,-0.001154,0.000033,0.000324
28491,2900.000000,34.007758,175.592937,1.232641,0.000336,-0.000009,-0.000271
28491,2920.000000,34.059233,175.591714,1.232637,0.000285,-0.000008,-0.000278
28491,2940.000000,34.110162,175.590504,1.232634,0.000302,-0.000009,-0.000283
28491,2960.000000,34.160929,175.589296,1.232685,0.000066,-0.000001,-0.000181
28491,2980.000000,34.211391,175.588093,1.232641,0.000320,-0.000009,-0.000270
28491,3000.000000,34.261753,175.586891,1.232632,0.000321,-0.000010,-0.000288
28491,3080.000000,34.460903,175.582120,1.232755,-0.000273,0.000008,-0.000041
28491,3100.000000,34.510411,175.580929,1.232641,0.000283,-0.000008,-0.000269
28491,3120.000000,34.559215,175.579754,1.232625,0.000355,-0.000011,-0.000302
28491,3020.000000,34.311742,175.585697,1.232782,-0.000405,0.000012,0.000013
28491,3040.000000,34.361737,175.584499,1.232640,0.000321,-0.000009,-0.000271
28491,3060.000000,34.411419,175.583308,1.232640,0.000325,-0.000009,-0.000271
28491,3080.000000,34.460946,175.582119,1.232734,-0.000170,0.000005,-0.000084
28491,3100.000000,34.509906,175.580943,1.232907,-0.001002,0.000029,0.000263
28491,3120.000000,34.559476,175.579747,1.232635,0.000296,-0.000009,-0.000282
28491,3140.000000,34.608412,175.578567,1.232641,0.000288,-0.000008,-0.000269
28491,3160.000000,34.657153,175.577390,1.232636,0.000282,-0.000008,-0.000280
28491,3180.000000,34.705692,175.576216,1.232644,0.000264,-0.000007,-0.000263
28491,3200.000000,34.753887,175.575049,1.232640,0.000314,-0.000009,-0.000271
28491,3220.000000,34.802049,175.573881,1.232640,0.000314,-0.000009,-0.000272
28491,3240.000000,34.850107,175.572714,1.232633,0.000308,-0.000009,-0.000286
28491,3260.000000,34.897786,175.571555,1.232627,0.000339,-0.000011,-0.000297
28491,3280.000000,34.945549,175.570392,1.232707,-0.000037,0.000002,-0.000138
28491,3300.000000,34.992760,175.569241,1.232622,0.000374,-0.000012,-0.000308
28491,3320.000000,35.039953,175.568090,1.232903,-0.000978,0.000029,0.000254
28491,3340.000000,35.087557,175.566924,1.232668,0.000146,-0.000004,-0.000215
28491,3360.000000,35.134315,175.565780,1.232626,0.000347,-0.000011,-0.000300
28491,3380.000000,35.181358,175.564626,1.232671,0.000129,-0.000003,-0.000210
28491,3400.000000,35.227815,175.563486,1.232639,0.000338,-0.000010,-0.000273
28491,3420.000000,35.274181,175.562346,1.232620,0.000376,-0.000013,-0.000311
28491,3440.000000,35.320556,175.561205,1.232843,-0.000691,0.000021,0.000134
28491,3460.000000,35.366979,175.560060,1.232640,0.000318,-0.000009,-0.000272
28491,3480.000000,35.413091,175.558922,1.232703,-0.000022,0.000001,-0.000147
28491,3500.000000,35.459096,175.557784,1.232635,0.000287,-0.000009,-0.000282
28491,3520.000000,35.504744,175.556655,1.232639,0.000308,-0.000009,-0.000273
28491,3540.000000,35.550309,175.555526,1.232639,0.000320,-0.000009,-0.000274
28491,3560.000000,35.595710,175.554400,1.232625,0.000342,-0.000011,-0.000302
28491,3580.000000,35.640967,175.553277,1.232622,0.000363,-0.000012,-0.000308
28491,3600.000000,35.686408,175.552146,1.232631,0.000307,-0.000009,-0.000290
28491,3620.000000,35.731534,175.551022,1.232639,0.000289,-0.000008,-0.000273
28491,3640.000000,35.776401,175.549903,1.232630,0.000305,-0.000009,-0.000291
28491,3660.000000,35.821115,175.548787,1.232639,0.000320,-0.000009,-0.000274
28491,3680.000000,35.865942,175.547666,1.232638,0.000283,-0.000008,-0.000275
28491,3700.000000,35.910167,175.546560,1.232817,-0.000570,0.000017,0.000082
28491,3720.000000,35.954675,175.545444,1.232638,0.000329,-0.000009,-0.000275
28491,3740.000000,35.998931,175.544334,1.232777,-0.000377,0.000012,0.000002
28491,3760.000000,36.043280,175.543219,1.232632,0.000297,-0.000009,-0.000287
28491,3780.000000,36.087195,175.542115,1.232628,0.000322,-0.000010,-0.000297
28491,3800.000000,36.131241,175.541005,1.232638,0.000288,-0.000008,-0.000275
28491,3820.000000,36.174867,175.539906,1.232627,0.000325,-0.000010,-0.000298
28491,3840.000000,36.218293,175.538811,1.232865,-0.000796,0.000024,0.000178
28491,3860.000000,36.262176,175.537700,1.232638,0.000300,-0.000009,-0.000275
28491,3880.000000,36.305329,175.536609,1.232830,-0.000632,0.000019,0.000109
28491,3900.000000,36.348813,175.535506,1.232626,0.000324,-0.000010,-0.000299
28491,3920.000000,36.391894,175.534414,1.232622,0.000350,-0.000012,-0.000308
28491,3940.000000,36.435134,175.533315,1.232637,0.000309,-0.000009,-0.000277
28491,3960.000000,36.478176,175.532220,1.232677,0.000090,-0.000002,-0.000198
28491,3980.000000,36.520950,175.531132,1.232637,0.000311,-0.000009,-0.000277
28491,4000.000000,36.563386,175.530052,1.232880,-0.000867,0.000027,0.000209
28491,4020.000000,36.606475,175.528950,1.232637,0.000276,-0.000008,-0.000278
28491,4040.000000,36.648709,175.527872,1.232622,0.000351,-0.000012,-0.000308
28491,4060.000000,36.691095,175.526789,1.232815,-0.000564,0.000017,0.000078
28491,4080.000000,36.733538,175.525701,1.232625,0.000328,-0.000011,-0.000301
28491,4100.000000,36.775892,175.524614,1.232636,0.000288,-0.000008,-0.000279
28491,4120.000000,36.818019,175.523533,1.232632,0.000287,-0.000009,-0.000289
28491,4140.000000,36.859765,175.522461,1.232622,0.000345,-0.000012,-0.000308
28491,4160.000000,36.901806,175.521379,1.232637,0.000308,-0.000009,-0.000278
28491,4180.000000,36.943616,175.520302,1.232636,0.000303,-0.000009,-0.000281
28491,4200.000000,36.984903,175.519240,1.232914,-0.001027,0.000032,0.000277
28491,4220.000000,37.026957,175.518152,1.232629,0.000295,-0.000009,-0.000293
28491,4240.000000,37.068274,175.517085,1.232766,-0.000332,0.000011,-0.000021
28491,4260.000000,37.109845,175.516009,1.232636,0.000293,-0.000009,-0.000279
28491,4280.000000,37.151212,175.514937,1.232636,0.000279,-0.000008,-0.000280
28491,4300.000000,37.192016,175.513881,1.232847,-0.000714,0.000022,0.000142
28491,4320.000000,37.233331,175.512807,1.232635,0.000319,-0.000009,-0.000281
28491,4340.000000,37.274456,175.511738,1.232635,0.000293,-0.000009,-0.000282
28491,4360.000000,37.315279,175.510677,1.232635,0.000315,-0.000009,-0.000281
28491,4380.000000,37.356120,175.509613,1.232635,0.000313,-0.000009,-0.000281
28491,4400.000000,37.396861,175.508551,1.232719,-0.000123,0.000004,-0.000114
28491,4420.000000,37.437532,175.507489,1.232635,0.000304,-0.000009,-0.000281
28491,4440.000000,37.478045,175.506431,1.232720,-0.000119,0.000004,-0.000111
28491,4460.000000,37.518570,175.505370,1.232686,0.000043,-0.000001,-0.000179
28491,4480.000000,37.558906,175.504314,1.232704,-0.000040,0.000002,-0.000144
28491,4500.000000,37.599214,175.503257,1.232627,0.000307,-0.000010,-0.000297
28491,4520.000000,37.639380,175.502203,1.232626,0.000315,-0.000010,-0.000299
28491,4540.000000,37.679494,175.501150,1.232703,-0.000055,0.000002,-0.000145
28491,4560.000000,37.719563,175.500095,1.232628,0.000298,-0.000010,-0.000297
28491,4580.000000,37.759043,175.499058,1.232913,-0.001019,0.000032,0.000274
28491,4600.000000,37.799305,175.497995,1.232626,0.000307,-0.000010,-0.000300
28491,4620.000000,37.838574,175.496962,1.232954,-0.001212,0.000038,0.000357
28491,4640.000000,37.878539,175.495905,1.232807,-0.000529,0.000017,0.000063
28491,4660.000000,37.917909,175.494865,1.232927,-0.001089,0.000034,0.000302
28491,4680.000000,37.957931,175.493803,1.232660,0.000158,-0.000004,-0.000233
28491,4700.000000,37.997412,175.492757,1.232638,0.000244,-0.000008,-0.000276
28491,4720.000000,38.036579,175.491719,1.232633,0.000318,-0.000010,-0.000285
28491,4740.000000,38.076018,175.490671,1.232634,0.000282,-0.000008,-0.000283
28491,4760.000000,38.114971,175.489637,1.232766,-0.000341,0.000011,-0.000020
28491,4780.000000,38.154285,175.488590,1.232658,0.000162,-0.000005,-0.000235
28491,4800.000000,38.193126,175.487556,1.232620,0.000338,-0.000011,-0.000311
28491,4820.000000,38.231731,175.486529,1.232941,-0.001154,0.000037,0.000330
28491,4840.000000,38.270927,175.485482,1.232771,-0.000368,0.000012,-0.000009
28491,4860.000000,38.309910,175.484439,1.232632,0.000296,-0.000009,-0.000287
28491,4880.000000,38.348684,175.483402,1.232633,0.000286,-0.000009,-0.000285
28491,4900.000000,38.387249,175.482370,1.232625,0.000305,-0.000010,-0.000302
28491,4920.000000,38.425789,175.481337,1.232624,0.000313,-0.000010,-0.000304
28491,4940.000000,38.463977,175.480314,1.232612,0.000383,-0.000014,-0.000328
28491,4960.000000,38.502517,175.479279,1.232616,0.000353,-0.000012,-0.000319
28491,4980.000000,38.541050,175.478243,1.232624,0.000311,-0.000010,-0.000305
28491,5000.000000,38.579335,175.477213,1.232624,0.000309,-0.000010,-0.000303
28491,5020.000000,38.617514,175.476185,1.232623,0.000313,-0.000010,-0.000305
28491,5040.000000,38.655416,175.475164,1.232615,0.000363,-0.000013,-0.000322
28491,5060.000000,38.693245,175.474144,1.232933,-0.001125,0.000036,0.000313
28491,5080.000000,38.731764,175.473101,1.232647,0.000214,-0.000006,-0.000257
28491,5100.000000,38.769376,175.472085,1.232615,0.000359,-0.000013,-0.000322
28491,5120.000000,38.807446,175.471054,1.232623,0.000302,-0.000010,-0.000305
28491,5140.000000,38.845072,175.470035,1.232631,0.000330,-0.000010,-0.000290
28491,5160.000000,38.882739,175.469014,1.232617,0.000347,-0.000012,-0.000318
28491,5180.000000,38.920459,175.467990,1.232620,0.000323,-0.000011,-0.000311
28491,5200.000000,38.957721,175.466979,1.232881,-0.000886,0.000029,0.000210
28491,5220.000000,38.995658,175.465945,1.232626,0.000288,-0.000009,-0.000300
28491,5240.000000,39.032950,175.464931,1.232621,0.000321,-0.000011,-0.000310
28491,5260.000000,39.070258,175.463914,1.232630,0.000324,-0.000010,-0.000291
28491,5280.000000,39.107564,175.462897,1.232630,0.000321,-0.000010,-0.000291
28491,5300.000000,39.144729,175.461882,1.232617,0.000342,-0.000012,-0.000317
28491,5320.000000,39.182095,175.460861,1.232644,0.000220,-0.000007,-0.000263
28491,5340.000000,39.218802,175.459858,1.232845,-0.000715,0.000023,0.000139
28491,5360.000000,39.255949,175.458840,1.232615,0.000352,-0.000012,-0.000321
28491,5380.000000,39.293015,175.457824,1.232619,0.000324,-0.000011,-0.000314
28491,5400.000000,39.330026,175.456809,1.232630,0.000296,-0.000009,-0.000291
28491,5420.000000,39.366768,175.455800,1.232630,0.000312,-0.000010,-0.000293
28491,5440.000000,39.403602,175.454787,1.232629,0.000295,-0.000009,-0.000294
28491,5460.000001,39.440204,175.453781,1.232720,-0.000135,0.000005,-0.000111
28491,5480.000001,39.476663,175.452778,1.232813,-0.000562,0.000019,0.000074
28491,5500.000001,39.513026,175.451777,1.232927,-0.001100,0.000036,0.000302
28491,5520.000001,39.550013,175.450755,1.232676,0.000064,-0.000002,-0.000200
28491,5540.000001,39.586279,175.449754,1.232615,0.000349,-0.000012,-0.000322
28491,5560.000001,39.622555,175.448751,1.232610,0.000377,-0.000014,-0.000331
28491,5580.000001,39.658970,175.447744,1.232613,0.000354,-0.000013,-0.000325
28491,5600.000001,39.695254,175.446739,1.232614,0.000350,-0.000012,-0.000324
28491,5620.000001,39.731512,175.445735,1.232748,-0.000275,0.000009,-0.000056
28491,5640.000001,39.767687,175.444731,1.232617,0.000329,-0.000011,-0.000318
28491,5660.000001,39.803812,175.443728,1.232619,0.000322,-0.000011,-0.000315
28491,5680.000001,39.839972,175.442722,1.232629,0.000288,-0.000009,-0.000294
28491,5700.000001,39.875927,175.441722,1.232628,0.000288,-0.000009,-0.000296
28491,5720.000001,39.911849,175.440722,1.232628,0.000284,-0.000009,-0.000296
28491,5740.000001,39.947600,175.439726,1.232619,0.000310,-0.000010,-0.000313
28491,5760.000001,39.983425,175.438727,1.232627,0.000300,-0.000009,-0.000297
28491,5780.000001,40.018957,175.437736,1.232774,-0.000397,0.000013,-0.000005
28491,5800.000001,40.054368,175.436748,1.232912,-0.001035,0.000034,0.000272
28491,5820.000001,40.090298,175.435741,1.232615,0.000339,-0.000012,-0.000322
28491,5840.000001,40.125853,175.434747,1.232748,-0.000278,0.000010,-0.000055
28491,5860.000001,40.161573,175.433745,1.232627,0.000287,-0.000009,-0.000297
28491,5880.000001,40.196658,175.432762,1.232608,0.000374,-0.000014,-0.000335
28491,5900.000001,40.232233,175.431764,1.232726,-0.000180,0.000006,-0.000099
28491,5920.000001,40.267757,175.430765,1.232623,0.000289,-0.000009,-0.000305
28491,5940.000001,40.303001,175.429774,1.232642,0.000211,-0.000006,-0.000267
28491,5960.000001,40.337708,175.428800,1.232918,-0.001063,0.000035,0.000284
28491,5980.000001,40.373006,175.427805,1.232850,-0.000750,0.000025,0.000148
28491,6000.000001,40.408436,175.426805,1.232626,0.000308,-0.000010,-0.000299
28491,6020.000001,40.443585,175.425813,1.232622,0.000293,-0.000010,-0.000308
28491,6040.000001,40.478552,175.424826,1.232620,0.000302,-0.000010,-0.000311
28491,6060.000001,40.513279,175.423845,1.232611,0.000352,-0.000013,-0.000330
28491,6080.000001,40.548260,175.422855,1.232614,0.000336,-0.000012,-0.000323
28491,6100.000001,40.582970,175.421873,1.232805,-0.000549,0.000018,0.000057
28491,6120.000001,40.618092,175.420877,1.232627,0.000289,-0.000009,-0.000298
28491,6140.000001,40.652660,175.419897,1.232626,0.000325,-0.000010,-0.000300
28491,6160.000001,40.687307,175.418914,1.232739,-0.000241,0.000008,-0.000073
28491,6180.000001,40.721980,175.417929,1.232722,-0.000167,0.000006,-0.000108
28491,6200.000001,40.756663,175.416942,1.232626,0.000305,-0.000010,-0.000300
28491,6220.000001,40.790978,175.415966,1.232610,0.000359,-0.000013,-0.000332
28491,6240.000001,40.825499,175.414983,1.232759,-0.000333,0.000012,-0.000034
28491,6260.000001,40.860106,175.413995,1.232624,0.000304,-0.000010,-0.000303
28491,6280.000001,40.894400,175.413017,1.232614,0.000327,-0.000011,-0.000323
28491,6300.000001,40.928297,175.412052,1.232939,-0.001171,0.000039,0.000327
28491,6320.000001,40.962466,175.411076,1.232994,-0.001414,0.000047,0.000437
28491,6340.000001,40.997269,175.410077,1.232616,0.000320,-0.000011,-0.000320
28491,6360.000001,41.031222,175.409106,1.232607,0.000374,-0.000014,-0.000338
28491,6380.000001,41.065626,175.408120,1.232625,0.000308,-0.000010,-0.000301
28491,6400.000001,41.099362,175.407154,1.232844,-0.000725,0.000025,0.000137
28491,6420.000001,41.133715,175.406166,1.232624,0.000308,-0.000010,-0.000303
28491,6440.000001,41.167521,175.405196,1.232624,0.000348,-0.000011,-0.000305
28491,6460.000001,41.201555,175.404217,1.232624,0.000325,-0.000011,-0.000304
28491,6480.000001,41.235415,175.403243,1.232624,0.000330,-0.000011,-0.000304
28491,6500.000001,41.269254,175.402269,1.232722,-0.000169,0.000006,-0.000107
28491,6520.000001,41.303006,175.401296,1.232611,0.000348,-0.000013,-0.000329
28491,6540.000001,41.336806,175.400321,1.232614,0.000333,-0.000012,-0.000325
28491,6560.000001,41.370349,175.399354,1.232607,0.000365,-0.000013,-0.000338
28491,6580.000001,41.404135,175.398377,1.232612,0.000331,-0.000012,-0.000327
28491,6600.000001,41.437758,175.397405,1.232623,0.000323,-0.000011,-0.000305
28491,6620.000001,41.471263,175.396435,1.232623,0.000334,-0.000011,-0.000305
28491,6640.000001,41.504850,175.395463,1.232615,0.000319,-0.000011,-0.000322
28491,6660.000001,41.538355,175.394491,1.232623,0.000305,-0.000010,-0.000306
28491,6680.000001,41.571811,175.393521,1.232623,0.000294,-0.000009,-0.000306
28491,6700.000001,41.604658,175.392570,1.232908,-0.001025,0.000035,0.000265
28491,6720.000001,41.638394,175.391587,1.232623,0.000318,-0.000010,-0.000306
28491,6740.000001,41.671754,175.390617,1.232622,0.000298,-0.000010,-0.000307
28491,6760.000001,41.704944,175.389652,1.232664,0.000103,-0.000003,-0.000224
