Id,t[ms],x[um],y[um],z[um],fx[nN],fy[nN],fz[nN]
5888,900.000500,18.992239,87.714075,-2.464794,0.000004,-0.000000,0.000103
5888,920.000500,19.069455,87.712024,-2.464793,0.000004,-0.000000,0.000105
5888,940.000500,19.145667,87.709992,-2.464792,0.000004,-0.000000,0.000107
5888,960.000500,19.220911,87.707977,-2.464792,0.000004,-0.000000,0.000108
5888,980.000500,19.295225,87.705979,-2.464791,0.000004,-0.000000,0.000110
5888,1000.000500,19.368640,87.703998,-2.464790,0.000004,-0.000000,0.000111
5888,1020.000500,19.441189,87.702033,-2.464790,0.000004,-0.000000,0.000112
5888,1040.000500,19.512901,87.700083,-2.464789,0.000004,-0.000000,0.000113
5888,1060.000500,19.583802,87.698148,-2.464788,0.000004,-0.000000,0.000115
5888,1080.000500,19.653920,87.696228,-2.464788,0.000003,-0.000000,0.000116
5888,1100.000500,19.723278,87.694321,-2.464788,0.000003,-0.000000,0.000117
5888,1120.000500,19.791900,87.692428,-2.464787,0.000003,-0.000000,0.000117
5888,1140.000000,19.859806,87.690549,-2.464787,0.000003,-0.000000,0.000118
5888,1160.000000,19.927020,87.688682,-2.464786,0.000003,-0.000000,0.000119
5888,1180.000000,19.993559,87.686828,-2.464786,0.000003,-0.000000,0.000120
5888,1200.000000,20.059443,87.684985,-2.464786,0.000003,-0.000000,0.000120
5888,1220.000000,20.124689,87.683155,-2.464785,0.000003,-0.000000,0.000121
5888,1240.000000,20.189314,87.681336,-2.464785,0.000003,-0.000000,0.000122
5888,1260.000000,20.253334,87.679528,-2.464785,0.000003,-0.000000,0.000122
5888,1280.000000,20.316764,87.677732,-2.464785,0.000003,-0.000000,0.000123
5888,1300.000000,20.379619,87.675946,-2.464784,0.000003,-0.000000,0.000123
5888,1320.000000,20.441912,87.674170,-2.464784,0.000003,-0.000000,0.000123
5888,1340.000000,20.503658,87.672405,-2.464784,0.000003,-0.000000,0.000124
5888,1360.000000,20.564868,87.670650,-2.464784,0.000003,-0.000000,0.000124
5888,1380.000000,20.625555,87.668904,-2.464784,0.000003,-0.000000,0.000124
5888,1400.000000,20.685731,87.667169,-2.464783,0.000003,-0.000000,0.000125
5888,1420.000000,20.745407,87.665442,-2.464783,0.000003,-0.000000,0.000125
5888,1440.000000,20.804594,87.663725,-2.464783,0.000003,-0.000000,0.000125
5888,1460.000000,20.863302,87.662017,-2.464783,0.000003,-0.000000,0.000125
5888,1480.000000,20.921540,87.660317,-2.464783,0.000003,-0.000000,0.000125
5888,1500.000000,20.979320,87.658627,-2.464783,0.000003,-0.000000,0.000126
5888,1520.000000,21.036649,87.656944,-2.464783,0.000003,-0.000000,0.000126
5888,1540.000000,21.093538,87.655271,-2.464783,0.000003,-0.000000,0.000126
5888,1560.000000,21.149993,87.653605,-2.464783,0.000003,-0.000000,0.000126
5888,1580.000000,21.206025,87.651948,-2.464783,0.000003,-0.000000,0.000126
5888,1600.000000,21.261640,87.650298,-2.464783,0.000003,-0.000000,0.000126
5888,1620.000000,21.316846,87.648657,-2.464783,0.000003,-0.000000,0.000126
5888,1640.000000,21.371652,87.647023,-2.464783,0.000003,-0.000000,0.000126
5888,1660.000000,21.426064,87.645396,-2.464783,0.000003,-0.000000,0.000126
5888,1680.000000,21.480089,87.643777,-2.464783,0.000003,-0.000000,0.000126
5888,1700.000000,21.533734,87.642165,-2.464783,0.000003,-0.000000,0.000126
5888,1720.000000,21.587005,87.640561,-2.464783,0.000003,-0.000000,0.000126
5888,1740.000000,21.639910,87.638963,-2.464783,0.000003,-0.000000,0.000126
5888,1760.000000,21.692454,87.637373,-2.464783,0.000003,-0.000000,0.000126
5888,1780.000000,21.744643,87.635790,-2.464783,0.000003,-0.000000,0.000126
5888,1800.000000,21.796483,87.634213,-2.464783,0.000003,-0.000000,0.000126
5888,1820.000000,21.847980,87.632643,-2.464783,0.000003,-0.000000,0.000126
5888,1840.000000,21.899139,87.631079,-2.464783,0.000003,-0.000000,0.000126
5888,1860.000000,21.949966,87.629523,-2.464783,0.000003,-0.000000,0.000126
5888,1880.000000,22.000465,87.627972,-2.464783,0.000003,-0.000000,0.000125
5888,1900.000000,22.050643,87.626428,-2.464783,0.000003,-0.000000,0.000125
5888,1920.000000,22.100504,87.624890,-2.464783,0.000002,-0.000000,0.000125
5888,1940.000000,22.150052,87.623358,-2.464783,0.000002,-0.000000,0.000125
5888,1960.000000,22.199293,87.621833,-2.464783,0.000002,-0.000000,0.000125
5888,1980.000000,22.248231,87.620313,-2.464783,0.000002,-0.000000,0.000125
5888,2000.000000,22.296870,87.618799,-2.464783,0.000002,-0.000000,0.000125
5888,2020.000000,22.345215,87.617291,-2.464783,0.000002,-0.000000,0.000125
5888,2040.000000,22.393271,87.615789,-2.464784,0.000002,-0.000000,0.000124
5888,2060.000000,22.441041,87.614293,-2.464784,0.000002,-0.000000,0.000124
5888,2080.000000,22.488529,87.612802,-2.464784,0.000002,-0.000000,0.000124
5888,2100.000000,22.535740,87.611317,-2.464784,0.000002,-0.000000,0.000124
5888,2120.000000,22.582677,87.609837,-2.464784,0.000002,-0.000000,0.000124
5888,2140.000000,22.629344,87.608363,-2.464784,0.000002,-0.000000,0.000124
5888,2160.000000,22.675746,87.606894,-2.464784,0.000002,-0.000000,0.000123
5888,2180.000000,22.721884,87.605430,-2.464784,0.000002,-0.000000,0.000123
5888,2200.000000,22.767764,87.603972,-2.464784,0.000002,-0.000000,0.000123
5888,2220.000000,22.813388,87.602519,-2.464784,0.000002,-0.000000,0.000123
5888,2240.000000,22.858760,87.601071,-2.464784,0.000002,-0.000000,0.000123
5888,2260.000000,22.903884,87.599628,-2.464785,0.000002,-0.000000,0.000122
5888,2280.000000,22.948762,87.598190,-2.464785,0.000002,-0.000000,0.000122
5888,2300.000000,22.993398,87.596757,-2.464785,0.000002,-0.000000,0.000122
5888,2320.000000,23.037795,87.595328,-2.464785,0.000002,-0.000000,0.000122
5888,2340.000000,23.081955,87.593905,-2.464785,0.000002,-0.000000,0.000122
5888,2360.000000,23.125884,87.592487,-2.464785,0.000002,-0.000000,0.000121
5888,2380.000000,23.169582,87.591073,-2.464785,0.000002,-0.000000,0.000121
5888,2400.000000,23.213053,87.589664,-2.464785,0.000002,-0.000000,0.000121
5888,2420.000000,23.256300,87.588259,-2.464785,0.000002,-0.000000,0.000121
5888,2440.000000,23.299326,87.586859,-2.464786,0.000002,-0.000000,0.000120
5888,2460.000000,23.342133,87.585464,-2.464786,0.000002,-0.000000,0.000120
5888,2480.000000,23.384724,87.584073,-2.464786,0.000002,-0.000000,0.000120
5888,2500.000000,23.427102,87.582686,-2.464786,0.000002,-0.000000,0.000120
5888,2520.000000,23.469269,87.581304,-2.464786,0.000002,-0.000000,0.000120
5888,2540.000000,23.511229,87.579926,-2.464786,0.000002,-0.000000,0.000119
5888,2560.000000,23.552983,87.578552,-2.464786,0.000002,-0.000000,0.000119
5888,2580.000000,23.594533,87.577183,-2.464786,0.000002,-0.000000,0.000119
5888,2600.000000,23.635884,87.575818,-2.464786,0.000002,-0.000000,0.000119
5888,2620.000000,23.677036,87.574457,-2.464787,0.000002,-0.000000,0.000118
5888,2640.000000,23.717992,87.573100,-2.464787,0.000002,-0.000000,0.000118
5888,2660.000000,23.758755,87.571747,-2.464787,0.000002,-0.000000,0.000118
5888,2680.000000,23.799326,87.570399,-2.464787,0.000002,-0.000000,0.000118
5888,2700.000000,23.839709,87.569054,-2.464787,0.000002,-0.000000,0.000117
5888,2720.000000,23.879904,87.567713,-2.464787,0.000002,-0.000000,0.000117
5888,2740.000000,23.919915,87.566376,-2.464787,0.000002,-0.000000,0.000117
5888,2760.000000,23.959744,87.565043,-2.464787,0.000002,-0.000000,0.000117
5888,2780.000000,23.999392,87.563713,-2.464788,0.000002,-0.000000,0.000116
5888,2800.000000,24.038862,87.562388,-2.464788,0.000002,-0.000000,0.000116
5888,2820.000000,24.078155,87.561066,-2.464788,0.000002,-0.000000,0.000116
5888,2840.000000,24.117274,87.559748,-2.464788,0.000002,-0.000000,0.000116
5888,2860.000000,24.156221,87.558433,-2.464788,0.000002,-0.000000,0.000116
5888,2880.000000,24.194997,87.557123,-2.464788,0.000002,-0.000000,0.000115
5888,2900.000000,24.233605,87.555815,-2.464788,0.000002,-0.000000,0.000115
5888,2920.000000,24.272046,87.554512,-2.464788,0.000002,-0.000000,0.000115
5888,2940.000000,24.310322,87.553212,-2.464789,0.000002,-0.000000,0.000115
5888,2960.000000,24.348435,87.551915,-2.464789,0.000002,-0.000000,0.000114
5888,2980.000000,24.386387,87.550622,-2.464789,0.000002,-0.000000,0.000114
5888,3000.000000,24.424180,87.549332,-2.464789,0.000002,-0.000000,0.000114
5888,3020.000000,24.461814,87.548045,-2.464789,0.000002,-0.000000,0.000114
5888,3040.000000,24.499293,87.546762,-2.464789,0.000002,-0.000000,0.000113
5888,3060.000000,24.536618,87.545483,-2.464789,0.000002,-0.000000,0.000113
5888,3080.000000,24.573790,87.544206,-2.464789,0.000002,-0.000000,0.000113
5888,3100.000000,24.610811,87.542933,-2.464790,0.000002,-0.000000,0.000113
5888,3120.000000,24.647682,87.541663,-2.464790,0.000002,-0.000000,0.000112
5888,3140.000000,24.684406,87.540396,-2.464790,0.000002,-0.000000,0.000112
5888,3160.000000,24.720984,87.539132,-2.464790,0.000002,-0.000000,0.000112
5888,3180.000000,24.757417,87.537872,-2.464790,0.000002,-0.000000,0.000112
5888,3200.000000,24.793706,87.536614,-2.464790,0.000002,-0.000000,0.000111
5888,3220.000000,24.829854,87.535360,-2.464790,0.000002,-0.000000,0.000111
5888,3240.000000,24.865862,87.534108,-2.464790,0.000002,-0.000000,0.000111
5888,3260.000000,24.901731,87.532860,-2.464791,0.000002,-0.000000,0.000111
5888,3280.000000,24.937463,87.531615,-2.464791,0.000002,-0.000000,0.000110
5888,3300.000000,24.973059,87.530372,-2.464791,0.000002,-0.000000,0.000110
5888,3320.000000,25.008520,87.529132,-2.464791,0.000002,-0.000000,0.000110
5888,3340.000000,25.043848,87.527896,-2.464791,0.000002,-0.000000,0.000110
5888,3360.000000,25.079045,87.526662,-2.464791,0.000002,-0.000000,0.000109
5888,3380.000000,25.114111,87.525431,-2.464791,0.000002,-0.000000,0.000109
5888,3400.000000,25.149048,87.524203,-2.464791,0.000002,-0.000000,0.000109
5888,3420.000000,25.183857,87.522977,-2.464792,0.000002,-0.000000,0.000109
5888,3440.000000,25.218540,87.521755,-2.464792,0.000002,-0.000000,0.000108
5888,3460.000000,25.253097,87.520535,-2.464792,0.000002,-0.000000,0.000108
5888,3480.000000,25.287531,87.519317,-2.464792,0.000002,-0.000000,0.000108
5888,3500.000000,25.321841,87.518103,-2.464792,0.000002,-0.000000,0.000108
5888,3520.000000,25.356030,87.516891,-2.464792,0.000002,-0.000000,0.000107
5888,3540.000000,25.390099,87.515682,-2.464792,0.000002,-0.000000,0.000107
5888,3560.000000,25.424049,87.514475,-2.464792,0.000002,-0.000000,0.000107
5888,3580.000000,25.457880,87.513271,-2.464793,0.000002,-0.000000,0.000107
5888,3600.000001,25.491595,87.512069,-2.464793,0.000002,-0.000000,0.000106
5888,3620.000001,25.525194,87.510870,-2.464793,0.000002,-0.000000,0.000106
5888,3640.000001,25.558678,87.509674,-2.464793,0.000002,-0.000000,0.000106
5888,3660.000001,25.592049,87.508480,-2.464793,0.000002,-0.000000,0.000106
5888,3680.000001,25.625307,87.507288,-2.464793,0.000002,-0.000000,0.000105
5888,3700.000001,25.658454,87.506099,-2.464793,0.000002,-0.000000,0.000105
5888,3720.000001,25.691491,87.504912,-2.464793,0.000002,-0.000000,0.000105
5888,3740.000001,25.724419,87.503728,-2.464794,0.000002,-0.000000,0.000105
5888,3760.000001,25.757238,87.502546,-2.464794,0.000002,-0.000000,0.000104
5888,3780.000001,25.789950,87.501366,-2.464794,0.000002,-0.000000,0.000104
5888,3800.000001,25.822556,87.500189,-2.464794,0.000002,-0.000000,0.000104
5888,3820.000001,25.855057,87.499014,-2.464794,0.000002,-0.000000,0.000104
5888,3840.000001,25.887454,87.497841,-2.464794,0.000002,-0.000000,0.000103
5888,3860.000001,25.919747,87.496670,-2.464794,0.000002,-0.000000,0.000103
5888,3880.000001,25.951938,87.495502,-2.464794,0.000002,-0.000000,0.000103
5888,3900.000001,25.984028,87.494336,-2.464794,0.000002,-0.000000,0.000103
5888,3920.000001,26.016017,87.493172,-2.464795,0.000002,-0.000000,0.000102
5888,3940.000001,26.047907,87.492011,-2.464795,0.000002,-0.000000,0.000102
5888,3960.000001,26.079698,87.490851,-2.464795,0.000002,-0.000000,0.000102
5888,3980.000001,26.111392,87.489694,-2.464795,0.000002,-0.000000,0.000102
5888,4000.000001,26.142989,87.488538,-2.464795,0.000002,-0.000000,0.000101
5888,4020.000001,26.174490,87.487385,-2.464795,0.000002,-0.000000,0.000101
5888,4040.000001,26.205896,87.486234,-2.464795,0.000002,-0.000000,0.000101
5888,4060.000001,26.237207,87.485085,-2.464795,0.000002,-0.000000,0.000101
5888,4080.000001,26.268425,87.483938,-2.464796,0.000002,-0.000000,0.000100
5888,4100.000001,26.299551,87.482793,-2.464796,0.000002,-0.000000,0.000100
5888,4120.000001,26.330585,87.481650,-2.464796,0.000002,-0.000000,0.000100
5888,4140.000001,26.361528,87.480510,-2.464796,0.000002,-0.000000,0.000100
5888,4160.000001,26.392381,87.479371,-2.464796,0.000002,-0.000000,0.000099
5888,4180.000001,26.423144,87.478234,-2.464796,0.000002,-0.000000,0.000099
5888,4200.000001,26.453819,87.477099,-2.464796,0.000002,-0.000000,0.000099
5888,4220.000001,26.484406,87.475965,-2.464796,0.000002,-0.000000,0.000099
5888,4240.000001,26.514906,87.474834,-2.464797,0.000002,-0.000000,0.000098
5888,4260.000001,26.545320,87.473705,-2.464797,0.000002,-0.000000,0.000098
5888,4280.000001,26.575648,87.472577,-2.464797,0.000002,-0.000000,0.000098
5888,4300.000001,26.605892,87.471452,-2.464797,0.000002,-0.000000,0.000098
5888,4320.000001,26.636051,87.470328,-2.464797,0.000002,-0.000000,0.000097
5888,4340.000001,26.666127,87.469206,-2.464797,0.000002,-0.000000,0.000097
5888,4360.000001,26.696120,87.468086,-2.464797,0.000001,-0.000000,0.000097
5888,4380.000001,26.726031,87.466968,-2.464797,0.000001,-0.000000,0.000097
5888,4400.000001,26.755861,87.465851,-2.464798,0.000001,-0.000000,0.000096
5888,4420.000001,26.785611,87.464736,-2.464798,0.000001,-0.000000,0.000096
5888,4440.000001,26.815280,87.463623,-2.464798,0.000001,-0.000000,0.000096
5888,4460.000001,26.844870,87.462512,-2.464798,0.000001,-0.000000,0.000096
5888,4480.000001,26.874382,87.461402,-2.464798,0.000001,-0.000000,0.000096
5888,4500.000001,26.903815,87.460294,-2.464798,0.000001,-0.000000,0.000095
5888,4520.000001,26.933171,87.459188,-2.464798,0.000001,-0.000000,0.000095
5888,4540.000001,26.962451,87.458084,-2.464798,0.000001,-0.000000,0.000095
5888,4560.000001,26.991654,87.456981,-2.464798,0.000001,-0.000000,0.000095
5888,4580.000001,27.020782,87.455880,-2.464799,0.000001,-0.000000,0.000094
5888,4600.000001,27.049835,87.454780,-2.464799,0.000001,-0.000000,0.000094
5888,4620.000001,27.078813,87.453682,-2.464799,0.000001,-0.000000,0.000094
5888,4640.000001,27.107718,87.452586,-2.464799,0.000001,-0.000000,0.000094
5888,4660.000001,27.136550,87.451491,-2.464799,0.000001,-0.000000,0.000093
5888,4680.000001,27.165310,87.450398,-2.464799,0.000001,-0.000000,0.000093
5888,4700.000001,27.193997,87.449306,-2.464799,0.000001,-0.000000,0.000093
5888,4720.000001,27.222613,87.448216,-2.464799,0.000001,-0.000000,0.000093
5888,4740.000001,27.251159,87.447128,-2.464800,0.000001,-0.000000,0.000093
5888,4760.000001,27.279634,87.446041,-2.464800,0.000001,-0.000000,0.000092
5888,4780.000001,27.308039,87.444955,-2.464800,0.000001,-0.000000,0.000092
5888,4800.000001,27.336375,87.443871,-2.464800,0.000001,-0.000000,0.000092
5888,4820.000001,27.364642,87.442789,-2.464800,0.000001,-0.000000,0.000092
5888,4840.000001,27.392842,87.441708,-2.464800,0.000001,-0.000000,0.000091
5888,4860.000001,27.420974,87.440628,-2.464800,0.000001,-0.000000,0.000091
5888,4880.000001,27.449038,87.439550,-2.464800,0.000001,-0.000000,0.000091
5888,4900.000001,27.477036,87.438474,-2.464800,0.000001,-0.000000,0.000091
5888,4920.000001,27.504968,87.437398,-2.464801,0.000001,-0.000000,0.000090
5888,4940.000001,27.532835,87.436325,-2.464801,0.000001,-0.000000,0.000090
5888,4960.000001,27.560636,87.435252,-2.464801,0.000001,-0.000000,0.000090
5888,4980.000001,27.588373,87.434181,-2.464801,0.000001,-0.000000,0.000090
5888,5000.000001,27.616046,87.433112,-2.464801,0.000001,-0.000000,0.000090
5888,5020.000001,27.643655,87.432043,-2.464801,0.000001,-0.000000,0.000089
5888,5040.000001,27.671201,87.430977,-2.464801,0.000001,-0.000000,0.000089
5888,5060.000001,27.698684,87.429911,-2.464801,0.000001,-0.000000,0.000089
5888,5080.000001,27.726105,87.428847,-2.464801,0.000001,-0.000000,0.000089
5888,5100.000001,27.753464,87.427784,-2.464802,0.000001,-0.000000,0.000088
5888,5120.000001,27.780762,87.426723,-2.464802,0.000001,-0.000000,0.000088
5888,5140.000001,27.807998,87.425663,-2.464802,0.000001,-0.000000,0.000088
5888,5160.000001,27.835175,87.424604,-2.464802,0.000001,-0.000000,0.000088
5888,5180.000001,27.862291,87.423546,-2.464802,0.000001,-0.000000,0.000088
5888,5200.000001,27.889348,87.422490,-2.464802,0.000001,-0.000000,0.000087
5888,5220.000001,27.916346,87.421435,-2.464802,0.000001,-0.000000,0.000087
5888,5240.000001,27.943284,87.420381,-2.464802,0.000001,-0.000000,0.000087
5888,5260.000001,27.970165,87.419329,-2.464802,0.000001,-0.000000,0.000087
5888,5280.000001,27.996988,87.418278,-2.464803,0.000001,-0.000000,0.000086
5888,5300.000001,28.023753,87.417228,-2.464803,0.000001,-0.000000,0.000086
5888,5320.000001,28.050461,87.416179,-2.464803,0.000001,-0.000000,0.000086
5888,5340.000001,28.077112,87.415131,-2.464803,0.000001,-0.000000,0.000086
5888,5360.000001,28.103707,87.414085,-2.464803,0.000001,-0.000000,0.000086
5888,5380.000001,28.130245,87.413040,-2.464803,0.000001,-0.000000,0.000085
5888,5400.000001,28.156729,87.411996,-2.464803,0.000001,-0.000000,0.000085
5888,5420.000001,28.183157,87.410953,-2.464803,0.000001,-0.000000,0.000085
5888,5440.000001,28.209530,87.409912,-2.464803,0.000001,-0.000000,0.000085
5888,5460.000001,28.235849,87.408871,-2.464804,0.000001,-0.000000,0.000084
5888,5480.000001,28.262114,87.407832,-2.464804,0.000001,-0.000000,0.000084
5888,5500.000001,28.288325,87.406794,-2.464804,0.000001,-0.000000,0.000084
5888,5520.000001,28.314483,87.405757,-2.464804,0.000001,-0.000000,0.000084
5888,5540.000001,28.340587,87.404721,-2.464804,0.000001,-0.000000,0.000084
5888,5560.000001,28.366640,87.403687,-2.464804,0.000001,-0.000000,0.000083
5888,5580.000001,28.392639,87.402653,-2.464804,0.000001,-0.000000,0.000083
5888,5600.000001,28.418587,87.401621,-2.464804,0.000001,-0.000000,0.000083
5888,5620.000001,28.444483,87.400589,-2.464804,0.000001,-0.000000,0.000083
5888,5640.000001,28.470328,87.399559,-2.464804,0.000001,-0.000000,0.000083
5888,5660.000001,28.496122,87.398530,-2.464805,0.000001,-0.000000,0.000082
5888,5680.000001,28.521866,87.397502,-2.464805,0.000001,-0.000000,0.000082
5888,5700.000001,28.547559,87.396475,-2.464805,0.000001,-0.000000,0.000082
5888,5720.000001,28.573202,87.395449,-2.464805,0.000001,-0.000000,0.000082
5888,5740.000001,28.598795,87.394424,-2.464805,0.000001,-0.000000,0.000082
5888,5760.000001,28.624339,87.393400,-2.464805,0.000001,-0.000000,0.000081
5888,5780.000001,28.649835,87.392377,-2.464805,0.000001,-0.000000,0.000081
5888,5800.000001,28.675281,87.391355,-2.464805,0.000001,-0.000000,0.000081
5888,5820.000001,28.700679,87.390334,-2.464805,0.000001,-0.000000,0.000081
5888,5840.000001,28.726029,87.389315,-2.464806,0.000001,-0.000000,0.000081
5888,5860.000001,28.751331,87.388296,-2.464806,0.000001,-0.000000,0.000080
5888,5880.000001,28.776585,87.387278,-2.464806,0.000001,-0.000000,0.000080
5888,5900.000001,28.801793,87.386262,-2.464806,0.000001,-0.000000,0.000080
5888,5920.000001,28.826953,87.385246,-2.464806,0.000001,-0.000000,0.000080
5888,5940.000001,28.852067,87.384231,-2.464806,0.000001,-0.000000,0.000079
5888,5960.000001,28.877134,87.383217,-2.464806,0.000001,-0.000000,0.000079
5888,5980.000001,28.902156,87.382204,-2.464806,0.000001,-0.000000,0.000079
5888,6000.000001,28.927131,87.381193,-2.464806,0.000001,-0.000000,0.000079
5888,6020.000001,28.952061,87.380182,-2.464806,0.000001,-0.000000,0.000079
5888,6040.000001,28.976946,87.379172,-2.464807,0.000001,-0.000000,0.000078
5888,6060.000001,29.001786,87.378163,-2.464807,0.000001,-0.000000,0.000078
5888,6080.000001,29.026581,87.377155,-2.464807,0.000001,-0.000000,0.000078
5888,6100.000001,29.051332,87.376148,-2.464807,0.000001,-0.000000,0.000078
5888,6120.000001,29.076038,87.375142,-2.464807,0.000001,-0.000000,0.000078
5888,6140.000001,29.100701,87.374136,-2.464807,0.000001,-0.000000,0.000077
5888,6160.000001,29.125320,87.373132,-2.464807,0.000001,-0.000000,0.000077
5888,6180.000001,29.149895,87.372129,-2.464807,0.000001,-0.000000,0.000077
5888,6200.000001,29.174428,87.371126,-2.464807,0.000001,-0.000000,0.000077
5888,6220.000001,29.198917,87.370125,-2.464807,0.000001,-0.000000,0.000077
5888,6240.000001,29.223364,87.369124,-2.464808,0.000001,-0.000000,0.000076
5888,6260.000001,29.247768,87.368124,-2.464808,0.000001,-0.000000,0.000076
5888,6280.000001,29.272131,87.367125,-2.464808,0.000001,-0.000000,0.000076
5888,6300.000001,29.296451,87.366127,-2.464808,0.000001,-0.000000,0.000076
5888,6320.000001,29.320729,87.365130,-2.464808,0.000001,-0.000000,0.000076
5888,6340.000001,29.344966,87.364134,-2.464808,0.000001,-0.000000,0.000075
5888,6360.000001,29.369162,87.363138,-2.464808,0.000001,-0.000000,0.000075
5888,6380.000001,29.393317,87.362144,-2.464808,0.000001,-0.000000,0.000075
5888,6400.000001,29.417431,87.361150,-2.464808,0.000001,-0.000000,0.000075
5888,6420.000001,29.441505,87.360157,-2.464808,0.000001,-0.000000,0.000075
5888,6440.000001,29.465538,87.359165,-2.464809,0.000001,-0.000000,0.000075
5888,6460.000001,29.489531,87.358174,-2.464809,0.000001,-0.000000,0.000074
5888,6480.000001,29.513485,87.357183,-2.464809,0.000001,-0.000000,0.000074
5888,6500.000001,29.537398,87.356194,-2.464809,0.000001,-0.000000,0.000074
5888,6520.000001,29.561272,87.355205,-2.464809,0.000001,-0.000000,0.000074
5888,6540.000001,29.585107,87.354217,-2.464809,0.000001,-0.000000,0.000074
5888,6560.000001,29.608903,87.353230,-2.464809,0.000001,-0.000000,0.000073
5888,6580.000001,29.632660,87.352244,-2.464809,0.000001,-0.000000,0.000073
5888,6600.000001,29.656379,87.351258,-2.464809,0.000001,-0.000000,0.000073
5888,6620.000001,29.680059,87.350274,-2.464809,0.000001,-0.000000,0.000073
5888,6640.000001,29.703701,87.349290,-2.464809,0.000001,-0.000000,0.000073
5888,6660.000001,29.727305,87.348307,-2.464810,0.000001,-0.000000,0.000072
5888,6680.000001,29.750871,87.347324,-2.464810,0.000001,-0.000000,0.000072
5888,6700.000001,29.774400,87.346343,-2.464810,0.000001,-0.000000,0.000072
5888,6720.000001,29.797891,87.345362,-2.464810,0.000001,-0.000000,0.000072
5888,6740.000001,29.821345,87.344382,-2.464810,0.000001,-0.000000,0.000072
5888,6760.000001,29.844762,87.343403,-2.464810,0.000001,-0.000000,0.000072
5888,6780.000001,29.868142,87.342424,-2.464810,0.000001,-0.000000,0.000071
