Id,t[ms],x[um],y[um],z[um],fx[nN],fy[nN],fz[nN]
14654,1360.000200,19.580503,87.731680,0.459973,0.000003,-0.000000,-0.000259
14654,1380.000200,19.638215,87.730101,0.459973,0.000003,-0.000000,-0.000258
14654,1400.000200,19.695369,87.728532,0.459973,0.000003,-0.000000,-0.000257
14654,1420.000200,19.751982,87.726974,0.459973,0.000003,-0.000000,-0.000256
14654,1440.000200,19.808071,87.725425,0.459974,0.000003,-0.000000,-0.000255
14654,1460.000200,19.863651,87.723887,0.459974,0.000003,-0.000000,-0.000255
14654,1480.000200,19.918736,87.722357,0.459974,0.000003,-0.000000,-0.000254
14654,1500.000200,19.973341,87.720837,0.459974,0.000003,-0.000000,-0.000253
14654,1520.000200,20.027479,87.719326,0.459974,0.000003,-0.000000,-0.000252
14654,1540.000200,20.081163,87.717824,0.459974,0.000003,-0.000000,-0.000251
14654,1560.000200,20.134404,87.716329,0.459975,0.000003,-0.000000,-0.000250
14654,1580.000200,20.187215,87.714843,0.459975,0.000003,-0.000000,-0.000250
14654,1600.000200,20.239606,87.713365,0.459975,0.000003,-0.000000,-0.000249
14654,1620.000200,20.291588,87.711895,0.459975,0.000003,-0.000000,-0.000248
14654,1640.000200,20.343172,87.710432,0.459975,0.000003,-0.000000,-0.000247
14654,1660.000200,20.394367,87.708976,0.459975,0.000003,-0.000000,-0.000247
14654,1680.000200,20.445183,87.707528,0.459976,0.000003,-0.000000,-0.000246
14654,1700.000200,20.495629,87.706086,0.459976,0.000003,-0.000000,-0.000245
14654,1720.000200,20.545713,87.704652,0.459976,0.000002,-0.000000,-0.000245
14654,1740.000200,20.595444,87.703223,0.459976,0.000002,-0.000000,-0.000244
14654,1760.000200,20.644830,87.701802,0.459976,0.000002,-0.000000,-0.000243
14654,1780.000200,20.693879,87.700387,0.459976,0.000002,-0.000000,-0.000243
14654,1800.000200,20.742598,87.698978,0.459976,0.000002,-0.000000,-0.000242
14654,1820.000200,20.790994,87.697574,0.459976,0.000002,-0.000000,-0.000241
14654,1840.000200,20.839075,87.696177,0.459977,0.000002,-0.000000,-0.000241
14654,1860.000200,20.886847,87.694786,0.459977,0.000002,-0.000000,-0.000240
14654,1880.000200,20.934317,87.693400,0.459977,0.000002,-0.000000,-0.000240
14654,1900.000200,20.981492,87.692020,0.459977,0.000002,-0.000000,-0.000239
14654,1920.000200,21.028376,87.690645,0.459977,0.000002,-0.000000,-0.000238
14654,1940.000200,21.074976,87.689275,0.459977,0.000002,-0.000000,-0.000238
14654,1960.000200,21.121299,87.687911,0.459977,0.000002,-0.000000,-0.000237
14654,1980.000200,21.167348,87.686551,0.459977,0.000002,-0.000000,-0.000237
14654,2000.000200,21.213130,87.685197,0.459977,0.000002,-0.000000,-0.000236
14654,2020.000200,21.258650,87.683847,0.459978,0.000002,-0.000000,-0.000236
14654,2040.000200,21.303913,87.682502,0.459978,0.000002,-0.000000,-0.000235
14654,2060.000200,21.348924,87.681162,0.459978,0.000002,-0.000000,-0.000235
14654,2080.000200,21.393687,87.679826,0.459978,0.000002,-0.000000,-0.000234
14654,2100.000200,21.438208,87.678494,0.459978,0.000002,-0.000000,-0.000234
14654,2120.000200,21.482490,87.677167,0.459978,0.000002,-0.000000,-0.000233
14654,2140.000200,21.526538,87.675845,0.459978,0.000002,-0.000000,-0.000233
14654,2160.000200,21.570355,87.674526,0.459978,0.000002,-0.000000,-0.000232
14654,2180.000200,21.613947,87.673212,0.459978,0.000002,-0.000000,-0.000232
14654,2200.000200,21.657318,87.671901,0.459978,0.000002,-0.000000,-0.000232
14654,2220.000200,21.700470,87.670595,0.459978,0.000002,-0.000000,-0.000231
14654,2240.000200,21.743407,87.669293,0.459979,0.000002,-0.000000,-0.000231
14654,2260.000200,21.786134,87.667994,0.459979,0.000002,-0.000000,-0.000230
14654,2280.000200,21.828654,87.666699,0.459979,0.000002,-0.000000,-0.000230
14654,2300.000200,21.870971,87.665408,0.459979,0.000002,-0.000000,-0.000230
14654,2320.000200,21.913087,87.664120,0.459979,0.000002,-0.000000,-0.000229
14654,2340.000200,21.955006,87.662836,0.459979,0.000002,-0.000000,-0.000229
14654,2360.000200,21.996731,87.661555,0.459979,0.000002,-0.000000,-0.000229
14654,2380.000200,22.038265,87.660278,0.459979,0.000002,-0.000000,-0.000228
14654,2400.000200,22.079612,87.659004,0.459979,0.000002,-0.000000,-0.000228
14654,2420.000200,22.120774,87.657734,0.459979,0.000002,-0.000000,-0.000228
14654,2440.000200,22.161753,87.656467,0.459979,0.000002,-0.000000,-0.000227
14654,2460.000200,22.202554,87.655202,0.459979,0.000002,-0.000000,-0.000227
14654,2480.000200,22.243178,87.653941,0.459979,0.000002,-0.000000,-0.000227
14654,2500.000200,22.283629,87.652684,0.459979,0.000002,-0.000000,-0.000226
14654,2520.000200,22.323908,87.651429,0.459980,0.000002,-0.000000,-0.000226
14654,2540.000200,22.364019,87.650177,0.459980,0.000002,-0.000000,-0.000226
14654,2560.000200,22.403963,87.648928,0.459980,0.000002,-0.000000,-0.000225
14654,2580.000199,22.443744,87.647682,0.459980,0.000002,-0.000000,-0.000225
14654,2600.000199,22.483363,87.646439,0.459980,0.000002,-0.000000,-0.000225
14654,2620.000199,22.522823,87.645198,0.459980,0.000002,-0.000000,-0.000224
14654,2640.000199,22.562126,87.643961,0.459980,0.000002,-0.000000,-0.000224
14654,2660.000199,22.601275,87.642726,0.459980,0.000002,-0.000000,-0.000224
14654,2680.000199,22.640271,87.641494,0.459980,0.000002,-0.000000,-0.000224
14654,2700.000199,22.679116,87.640264,0.459980,0.000002,-0.000000,-0.000223
14654,2720.000199,22.717813,87.639037,0.459980,0.000002,-0.000000,-0.000223
14654,2740.000199,22.756364,87.637812,0.459980,0.000002,-0.000000,-0.000223
14654,2760.000199,22.794770,87.636590,0.459980,0.000002,-0.000000,-0.000223
14654,2780.000199,22.833033,87.635371,0.459980,0.000002,-0.000000,-0.000222
14654,2800.000199,22.871156,87.634154,0.459980,0.000002,-0.000000,-0.000222
14654,2820.000199,22.909140,87.632939,0.459980,0.000002,-0.000000,-0.000222
14654,2840.000199,22.946987,87.631727,0.459980,0.000002,-0.000000,-0.000222
14654,2860.000199,22.984698,87.630517,0.459980,0.000002,-0.000000,-0.000222
14654,2880.000199,23.022276,87.629309,0.459980,0.000002,-0.000000,-0.000221
14654,2900.000199,23.059722,87.628104,0.459980,0.000002,-0.000000,-0.000221
14654,2920.000199,23.097037,87.626900,0.459981,0.000002,-0.000000,-0.000221
14654,2940.000199,23.134224,87.625699,0.459981,0.000002,-0.000000,-0.000221
14654,2960.000199,23.171284,87.624501,0.459981,0.000002,-0.000000,-0.000221
14654,2980.000199,23.208217,87.623304,0.459981,0.000002,-0.000000,-0.000220
14654,3000.000199,23.245027,87.622109,0.459981,0.000002,-0.000000,-0.000220
14654,3020.000199,23.281714,87.620917,0.459981,0.000002,-0.000000,-0.000220
14654,3040.000199,23.318280,87.619726,0.459981,0.000002,-0.000000,-0.000220
14654,3060.000199,23.354726,87.618538,0.459981,0.000002,-0.000000,-0.000220
14654,3080.000199,23.391054,87.617351,0.459981,0.000002,-0.000000,-0.000219
14654,3100.000199,23.427264,87.616167,0.459981,0.000002,-0.000000,-0.000219
14654,3120.000199,23.463359,87.614984,0.459981,0.000002,-0.000000,-0.000219
14654,3140.000199,23.499339,87.613804,0.459981,0.000002,-0.000000,-0.000219
14654,3160.000199,23.535207,87.612625,0.459981,0.000002,-0.000000,-0.000219
14654,3180.000199,23.570962,87.611448,0.459981,0.000002,-0.000000,-0.000219
14654,3200.000199,23.606606,87.610273,0.459981,0.000002,-0.000000,-0.000219
14654,3220.000199,23.642142,87.609100,0.459981,0.000002,-0.000000,-0.000218
14654,3240.000199,23.677569,87.607929,0.459981,0.000002,-0.000000,-0.000218
14654,3260.000199,23.712888,87.606759,0.459981,0.000002,-0.000000,-0.000218
14654,3280.000199,23.748102,87.605591,0.459981,0.000002,-0.000000,-0.000218
14654,3300.000199,23.783211,87.604425,0.459981,0.000002,-0.000000,-0.000218
14654,3320.000199,23.818216,87.603261,0.459981,0.000002,-0.000000,-0.000218
14654,3340.000199,23.853119,87.602098,0.459981,0.000002,-0.000000,-0.000218
14654,3360.000199,23.887919,87.600937,0.459981,0.000002,-0.000000,-0.000217
14654,3380.000199,23.922620,87.599778,0.459981,0.000002,-0.000000,-0.000217
14654,3400.000199,23.957220,87.598620,0.459981,0.000002,-0.000000,-0.000217
14654,3420.000199,23.991722,87.597464,0.459981,0.000002,-0.000000,-0.000217
14654,3440.000199,24.026127,87.596310,0.459981,0.000002,-0.000000,-0.000217
14654,3460.000199,24.060434,87.595157,0.459981,0.000002,-0.000000,-0.000217
14654,3480.000199,24.094646,87.594006,0.459981,0.000002,-0.000000,-0.000217
14654,3500.000199,24.128764,87.592856,0.459981,0.000002,-0.000000,-0.000217
14654,3520.000199,24.162787,87.591707,0.459981,0.000002,-0.000000,-0.000216
14654,3540.000199,24.196718,87.590561,0.459981,0.000002,-0.000000,-0.000216
14654,3560.000199,24.230556,87.589415,0.459981,0.000002,-0.000000,-0.000216
14654,3580.000199,24.264303,87.588272,0.459981,0.000002,-0.000000,-0.000216
14654,3600.000199,24.297960,87.587129,0.459982,0.000002,-0.000000,-0.000216
14654,3620.000199,24.331527,87.585988,0.459982,0.000002,-0.000000,-0.000216
14654,3640.000199,24.365006,87.584849,0.459982,0.000002,-0.000000,-0.000216
14654,3660.000199,24.398397,87.583711,0.459982,0.000002,-0.000000,-0.000216
14654,3680.000199,24.431700,87.582574,0.459982,0.000002,-0.000000,-0.000216
14654,3700.000199,24.464918,87.581439,0.459982,0.000002,-0.000000,-0.000216
14654,3720.000199,24.498049,87.580305,0.459982,0.000002,-0.000000,-0.000216
14654,3740.000199,24.531096,87.579173,0.459982,0.000002,-0.000000,-0.000215
14654,3760.000199,24.564059,87.578042,0.459982,0.000002,-0.000000,-0.000215
14654,3780.000199,24.596939,87.576912,0.459982,0.000002,-0.000000,-0.000215
14654,3800.000199,24.629736,87.575783,0.459982,0.000002,-0.000000,-0.000215
14654,3820.000199,24.662451,87.574656,0.459982,0.000002,-0.000000,-0.000215
14654,3840.000199,24.695085,87.573530,0.459982,0.000002,-0.000000,-0.000215
14654,3860.000199,24.727638,87.572406,0.459982,0.000002,-0.000000,-0.000215
14654,3880.000199,24.760112,87.571282,0.459982,0.000002,-0.000000,-0.000215
14654,3900.000199,24.792506,87.570160,0.459982,0.000002,-0.000000,-0.000215
14654,3920.000199,24.824822,87.569039,0.459982,0.000002,-0.000000,-0.000215
14654,3940.000199,24.857060,87.567920,0.459982,0.000002,-0.000000,-0.000215
14654,3960.000199,24.889221,87.566801,0.459982,0.000002,-0.000000,-0.000215
14654,3980.000199,24.921305,87.565684,0.459982,0.000002,-0.000000,-0.000215
14654,4000.000199,24.953313,87.564568,0.459982,0.000002,-0.000000,-0.000215
14654,4020.000199,24.985246,87.563453,0.459982,0.000002,-0.000000,-0.000215
14654,4040.000199,25.017104,87.562339,0.459982,0.000002,-0.000000,-0.000215
14654,4060.000199,25.048887,87.561227,0.459982,0.000002,-0.000000,-0.000215
14654,4080.000199,25.080597,87.560116,0.459982,0.000002,-0.000000,-0.000214
14654,4100.000199,25.112234,87.559005,0.459982,0.000002,-0.000000,-0.000214
14654,4120.000199,25.143799,87.557896,0.459982,0.000002,-0.000000,-0.000214
14654,4140.000199,25.175291,87.556789,0.459982,0.000002,-0.000000,-0.000214
14654,4160.000199,25.206713,87.555682,0.459982,0.000002,-0.000000,-0.000214
14654,4180.000199,25.238063,87.554576,0.459982,0.000002,-0.000000,-0.000214
14654,4200.000199,25.269343,87.553471,0.459982,0.000002,-0.000000,-0.000214
14654,4220.000199,25.300553,87.552368,0.459982,0.000002,-0.000000,-0.000214
14654,4240.000199,25.331693,87.551266,0.459982,0.000002,-0.000000,-0.000214
14654,4260.000199,25.362765,87.550164,0.459982,0.000002,-0.000000,-0.000214
14654,4280.000199,25.393769,87.549064,0.459982,0.000002,-0.000000,-0.000214
14654,4300.000200,25.424705,87.547965,0.459982,0.000002,-0.000000,-0.000214
14654,4320.000200,25.455573,87.546866,0.459982,0.000002,-0.000000,-0.000214
14654,4340.000200,25.486375,87.545769,0.459982,0.000002,-0.000000,-0.000214
14654,4360.000200,25.517110,87.544673,0.459982,0.000002,-0.000000,-0.000214
14654,4380.000200,25.547779,87.543578,0.459982,0.000002,-0.000000,-0.000214
14654,4400.000200,25.578383,87.542484,0.459982,0.000002,-0.000000,-0.000214
14654,4420.000200,25.608921,87.541391,0.459982,0.000002,-0.000000,-0.000214
14654,4440.000200,25.639396,87.540299,0.459982,0.000002,-0.000000,-0.000214
14654,4460.000200,25.669806,87.539208,0.459982,0.000002,-0.000000,-0.000214
14654,4480.000200,25.700152,87.538118,0.459982,0.000002,-0.000000,-0.000214
14654,4500.000200,25.730435,87.537028,0.459982,0.000002,-0.000000,-0.000214
14654,4520.000200,25.760655,87.535940,0.459982,0.000002,-0.000000,-0.000214
14654,4540.000000,25.790813,87.534853,0.459982,0.000002,-0.000000,-0.000214
14654,4560.000000,25.820909,87.533767,0.459982,0.000002,-0.000000,-0.000214
14654,4580.000000,25.850943,87.532682,0.459982,0.000002,-0.000000,-0.000214
14654,4600.000000,25.880916,87.531597,0.459982,0.000001,-0.000000,-0.000214
14654,4620.000000,25.910828,87.530514,0.459982,0.000001,-0.000000,-0.000214
14654,4640.000000,25.940680,87.529431,0.459982,0.000001,-0.000000,-0.000214
14654,4660.000000,25.970471,87.528350,0.459982,0.000001,-0.000000,-0.000214
14654,4680.000000,26.000203,87.527269,0.459982,0.000001,-0.000000,-0.000214
14654,4700.000000,26.029876,87.526189,0.459982,0.000001,-0.000000,-0.000214
14654,4720.000000,26.059490,87.525110,0.459982,0.000001,-0.000000,-0.000214
14654,4740.000000,26.089045,87.524032,0.459982,0.000001,-0.000000,-0.000214
14654,4760.000000,26.118543,87.522955,0.459982,0.000001,-0.000000,-0.000214
14654,4780.000000,26.147982,87.521879,0.459982,0.000001,-0.000000,-0.000214
14654,4800.000001,26.177364,87.520804,0.459982,0.000001,-0.000000,-0.000214
14654,4820.000001,26.206688,87.519729,0.459982,0.000001,-0.000000,-0.000214
14654,4840.000001,26.235956,87.518656,0.459982,0.000001,-0.000000,-0.000214
14654,4860.000001,26.265168,87.517583,0.459982,0.000001,-0.000000,-0.000214
14654,4880.000001,26.294323,87.516511,0.459982,0.000001,-0.000000,-0.000214
14654,4900.000001,26.323423,87.515440,0.459982,0.000001,-0.000000,-0.000214
14654,4920.000001,26.352467,87.514370,0.459982,0.000001,-0.000000,-0.000214
14654,4940.000001,26.381456,87.513301,0.459982,0.000001,-0.000000,-0.000214
14654,4960.000001,26.410390,87.512232,0.459982,0.000001,-0.000000,-0.000214
14654,4980.000001,26.439270,87.511165,0.459982,0.000001,-0.000000,-0.000214
14654,5000.000001,26.468096,87.510098,0.459982,0.000001,-0.000000,-0.000214
14654,5020.000001,26.496868,87.509032,0.459982,0.000001,-0.000000,-0.000214
14654,5040.000001,26.525586,87.507967,0.459982,0.000001,-0.000000,-0.000214
14654,5060.000001,26.554251,87.506902,0.459982,0.000001,-0.000000,-0.000214
14654,5080.000001,26.582863,87.505839,0.459982,0.000001,-0.000000,-0.000214
14654,5100.000001,26.611423,87.504776,0.459982,0.000001,-0.000000,-0.000214
14654,5120.000001,26.639930,87.503714,0.459982,0.000001,-0.000000,-0.000214
14654,5140.000001,26.668385,87.502653,0.459982,0.000001,-0.000000,-0.000214
14654,5160.000001,26.696788,87.501592,0.459982,0.000001,-0.000000,-0.000214
14654,5180.000001,26.725140,87.500533,0.459982,0.000001,-0.000000,-0.000214
14654,5200.000001,26.753440,87.499474,0.459982,0.000001,-0.000000,-0.000214
14654,5220.000001,26.781690,87.498416,0.459982,0.000001,-0.000000,-0.000214
14654,5240.000001,26.809889,87.497359,0.459982,0.000001,-0.000000,-0.000214
14654,5260.000001,26.838037,87.496302,0.459982,0.000001,-0.000000,-0.000214
14654,5280.000002,26.866136,87.495246,0.459982,0.000001,-0.000000,-0.000214
14654,5300.000002,26.894184,87.494191,0.459982,0.000001,-0.000000,-0.000214
14654,5320.000002,26.922183,87.493137,0.459982,0.000001,-0.000000,-0.000214
14654,5340.000002,26.950133,87.492084,0.459982,0.000001,-0.000000,-0.000214
14654,5360.000002,26.978033,87.491031,0.459982,0.000001,-0.000000,-0.000214
14654,5380.000002,27.005885,87.489979,0.459982,0.000001,-0.000000,-0.000214
14654,5400.000002,27.033688,87.488928,0.459982,0.000001,-0.000000,-0.000214
14654,5420.000002,27.061443,87.487877,0.459982,0.000001,-0.000000,-0.000214
14654,5440.000002,27.089150,87.486827,0.459982,0.000001,-0.000000,-0.000214
14654,5460.000002,27.116809,87.485778,0.459982,0.000001,-0.000000,-0.000214
14654,5480.000002,27.144420,87.484730,0.459982,0.000001,-0.000000,-0.000215
14654,5500.000002,27.171984,87.483682,0.459982,0.000001,-0.000000,-0.000215
14654,5520.000002,27.199501,87.482635,0.459982,0.000001,-0.000000,-0.000215
14654,5540.000002,27.226971,87.481589,0.459982,0.000001,-0.000000,-0.000215
14654,5560.000002,27.254394,87.480544,0.459982,0.000001,-0.000000,-0.000215
14654,5580.000002,27.281771,87.479499,0.459982,0.000001,-0.000000,-0.000215
14654,5600.000002,27.309102,87.478455,0.459982,0.000001,-0.000000,-0.000215
14654,5620.000002,27.336387,87.477412,0.459982,0.000001,-0.000000,-0.000215
14654,5640.000002,27.363626,87.476369,0.459982,0.000001,-0.000000,-0.000215
14654,5660.000002,27.390819,87.475327,0.459982,0.000001,-0.000000,-0.000215
14654,5680.000002,27.417967,87.474286,0.459982,0.000001,-0.000000,-0.000215
14654,5700.000002,27.445070,87.473245,0.459982,0.000001,-0.000000,-0.000215
14654,5720.000002,27.472085,87.472207,0.459982,-0.000001,0.000000,-0.000213
14654,5740.000002,27.499072,87.471169,0.459982,-0.000002,0.000000,-0.000212
14654,5760.000002,27.526015,87.470131,0.459982,-0.000004,0.000000,-0.000211
14654,5780.000003,27.552915,87.469094,0.459983,-0.000004,0.000000,-0.000211
14654,5800.000003,27.579771,87.468058,0.459983,-0.000005,0.000000,-0.000210
14654,5820.000003,27.606584,87.467022,0.459983,-0.000005,0.000000,-0.000210
14654,5840.000003,27.633354,87.465988,0.459983,-0.000007,0.000000,-0.000209
14654,5860.000003,27.660080,87.464953,0.459983,-0.000008,0.000000,-0.000208
14654,5880.000003,27.686764,87.463920,0.459983,-0.000007,0.000000,-0.000208
14654,5900.000003,27.713405,87.462887,0.459983,-0.000008,0.000000,-0.000208
14654,5920.000003,27.740003,87.461854,0.459983,-0.000010,0.000001,-0.000207
14654,5940.000003,27.766558,87.460823,0.459984,-0.000012,0.000001,-0.000206
14654,5960.000003,27.793072,87.459792,0.459984,-0.000010,0.000001,-0.000206
14654,5980.000003,27.819543,87.458761,0.459984,-0.000011,0.000001,-0.000206
14654,6000.000003,27.845972,87.457731,0.459984,-0.000015,0.000001,-0.000204
14654,6020.000003,27.872360,87.456702,0.459984,-0.000016,0.000001,-0.000204
14654,6040.000003,27.898705,87.455674,0.459984,-0.000014,0.000001,-0.000204
14654,6060.000003,27.925009,87.454646,0.459984,-0.000016,0.000001,-0.000203
14654,6080.000003,27.951272,87.453619,0.459984,-0.000015,0.000001,-0.000203
14654,6100.000003,27.977494,87.452592,0.459984,-0.000017,0.000001,-0.000202
14654,6120.000003,28.003674,87.451566,0.459984,-0.000018,0.000001,-0.000202
14654,6140.000003,28.029814,87.450541,0.459985,-0.000020,0.000001,-0.000201
14654,6160.000003,28.055912,87.449517,0.459985,-0.000022,0.000001,-0.000200
14654,6180.000003,28.081971,87.448493,0.459985,-0.000023,0.000001,-0.000199
14654,6200.000003,28.107989,87.447469,0.459985,-0.000024,0.000001,-0.000199
14654,6220.000003,28.133967,87.446446,0.459985,-0.000021,0.000001,-0.000200
14654,6240.000003,28.159905,87.445424,0.459985,-0.000024,0.000001,-0.000198
14654,6260.000003,28.185803,87.444403,0.459985,-0.000021,0.000001,-0.000199
14654,6280.000004,28.211661,87.443382,0.459985,-0.000021,0.000001,-0.000199
14654,6300.000004,28.237479,87.442362,0.459985,-0.000025,0.000001,-0.000198
14654,6320.000004,28.263259,87.441342,0.459985,-0.000025,0.000001,-0.000198
14654,6340.000004,28.288998,87.440323,0.459986,-0.000030,0.000002,-0.000196
14654,6360.000004,28.314699,87.439304,0.459985,-0.000027,0.000001,-0.000196
14654,6380.000004,28.340361,87.438287,0.459986,-0.000030,0.000002,-0.000195
14654,6400.000004,28.365984,87.437269,0.459986,-0.000033,0.000002,-0.000194
14654,6420.000004,28.391569,87.436253,0.459986,-0.000034,0.000002,-0.000193
14654,6440.000004,28.417115,87.435237,0.459986,-0.000031,0.000002,-0.000194
14654,6460.000004,28.442623,87.434221,0.459986,-0.000033,0.000002,-0.000194
14654,6480.000004,28.468093,87.433206,0.459986,-0.000033,0.000002,-0.000193
14654,6500.000004,28.493524,87.432192,0.459986,-0.000036,0.000002,-0.000192
14654,6520.000004,28.518918,87.431178,0.459986,-0.000037,0.000002,-0.000192
14654,6540.000004,28.544274,87.430165,0.459986,-0.000035,0.000002,-0.000192
14654,6560.000004,28.569593,87.429153,0.459986,-0.000034,0.000002,-0.000192
14654,6580.000004,28.594873,87.428141,0.459987,-0.000041,0.000002,-0.000190
14654,6600.000004,28.620118,87.427130,0.459987,-0.000039,0.000002,-0.000191
14654,6620.000004,28.645324,87.426119,0.459987,-0.000040,0.000002,-0.000190
14654,6640.000004,28.670494,87.425109,0.459987,-0.000041,0.000002,-0.000189
14654,6660.000004,28.695627,87.424099,0.459987,-0.000042,0.000002,-0.000189
14654,6680.000004,28.720723,87.423090,0.459987,-0.000045,0.000002,-0.000188
14654,6700.000004,28.745784,87.422082,0.459987,-0.000037,0.000002,-0.000190
14654,6720.000004,28.770806,87.421074,0.459987,-0.000043,0.000002,-0.000188
14654,6740.000004,28.795793,87.420067,0.459987,-0.000047,0.000003,-0.000187
14654,6760.000005,28.820744,87.419060,0.459987,-0.000046,0.000002,-0.000187
14654,6780.000005,28.845659,87.418054,0.459988,-0.000048,0.000003,-0.000186
