Id,t[ms],x[um],y[um],z[um],fx[nN],fy[nN],fz[nN]
21883,1480.000000,22.808377,131.744414,-1.927129,-0.000407,0.000016,0.000008
21883,1500.000000,22.878266,131.742929,-1.927122,-0.000084,0.000003,0.000022
21883,1520.000000,22.947371,131.741456,-1.927117,0.000124,-0.000005,0.000031
21883,1540.000000,23.015635,131.739999,-1.927117,0.000153,-0.000008,0.000033
21883,1560.000000,23.083392,131.738547,-1.927118,0.000141,-0.000007,0.000031
21883,1580.000000,23.150506,131.737105,-1.927123,-0.000033,0.000002,0.000020
21883,1600.000000,23.216960,131.735673,-1.927119,0.000137,-0.000007,0.000029
21883,1620.000000,23.282900,131.734248,-1.927120,0.000119,-0.000004,0.000026
21883,1640.000000,23.348211,131.732833,-1.927120,0.000120,-0.000004,0.000025
21883,1660.000000,23.412939,131.731426,-1.927121,0.000129,-0.000004,0.000025
21883,1680.000000,23.477218,131.730026,-1.927123,0.000063,-0.000002,0.000020
21883,1700.000000,23.540929,131.728633,-1.927122,0.000121,-0.000005,0.000023
21883,1720.000000,23.604157,131.727248,-1.927122,0.000119,-0.000005,0.000022
21883,1740.000000,23.666771,131.725873,-1.927121,0.000153,-0.000008,0.000024
21883,1760.000000,23.729171,131.724498,-1.927123,0.000113,-0.000003,0.000020
21883,1780.000000,23.790895,131.723136,-1.927131,-0.000122,0.000005,0.000005
21883,1800.000000,23.852222,131.721778,-1.927122,0.000148,-0.000008,0.000022
21883,1820.000000,23.913119,131.720428,-1.927138,-0.000313,0.000012,-0.000009
21883,1840.000000,23.973644,131.719081,-1.927137,-0.000287,0.000012,-0.000009
21883,1860.000000,24.033842,131.717735,-1.927124,0.000127,-0.000006,0.000018
21883,1880.000000,24.093500,131.716402,-1.927134,-0.000160,0.000006,-0.000002
21883,1900.000000,24.152853,131.715070,-1.927125,0.000127,-0.000006,0.000017
21883,1920.000000,24.211798,131.713745,-1.927125,0.000125,-0.000006,0.000016
21883,1940.000000,24.270331,131.712427,-1.927125,0.000134,-0.000007,0.000016
21883,1960.000000,24.328432,131.711116,-1.927142,-0.000349,0.000013,-0.000018
21883,1980.000000,24.386368,131.709803,-1.927136,-0.000143,0.000006,-0.000005
21883,2000.000000,24.443892,131.708497,-1.927126,0.000128,-0.000006,0.000014
21883,2020.000000,24.501068,131.707196,-1.927133,-0.000042,0.000002,0.000001
21883,2040.000000,24.557877,131.705900,-1.927127,0.000129,-0.000004,0.000012
21883,2060.000000,24.614436,131.704608,-1.927131,0.000033,-0.000001,0.000005
21883,2080.000000,24.670591,131.703321,-1.927128,0.000121,-0.000004,0.000011
21883,2100.000000,24.726490,131.702038,-1.927128,0.000116,-0.000004,0.000010
21883,2120.000000,24.782065,131.700759,-1.927128,0.000115,-0.000005,0.000010
21883,2140.000000,24.837244,131.699488,-1.927140,-0.000210,0.000009,-0.000015
21883,2160.000000,24.892302,131.698214,-1.927129,0.000117,-0.000004,0.000008
21883,2180.000000,24.946999,131.696946,-1.927129,0.000114,-0.000004,0.000008
21883,2200.000000,25.001368,131.695685,-1.927129,0.000127,-0.000006,0.000009
21883,2220.000000,25.055526,131.694424,-1.927129,0.000119,-0.000005,0.000008
21883,2240.000000,25.109415,131.693167,-1.927130,0.000110,-0.000004,0.000007
21883,2260.000000,25.162946,131.691917,-1.927130,0.000126,-0.000004,0.000007
21883,2280.000000,25.216351,131.690666,-1.927130,0.000105,-0.000003,0.000005
21883,2300.000000,25.269300,131.689424,-1.927129,0.000139,-0.000007,0.000009
21883,2320.000000,25.322199,131.688179,-1.927130,0.000115,-0.000004,0.000005
21883,2340.000000,25.374796,131.686940,-1.927133,0.000062,-0.000002,0.000001
21883,2360.000000,25.427103,131.685705,-1.927134,0.000020,-0.000000,-0.000002
21883,2380.000000,25.479165,131.684473,-1.927136,-0.000030,0.000002,-0.000006
21883,2400.000000,25.530976,131.683244,-1.927130,0.000128,-0.000006,0.000006
21883,2420.000000,25.582626,131.682017,-1.927131,0.000117,-0.000005,0.000005
21883,2440.000000,25.633959,131.680795,-1.927130,0.000131,-0.000007,0.000006
21883,2460.000000,25.685065,131.679577,-1.927146,-0.000272,0.000011,-0.000026
21883,2480.000000,25.736090,131.678356,-1.927138,-0.000053,0.000003,-0.000010
21883,2500.000000,25.786798,131.677141,-1.927131,0.000121,-0.000006,0.000004
21883,2520.000000,25.837302,131.675929,-1.927131,0.000120,-0.000006,0.000004
21883,2540.000000,25.887514,131.674722,-1.927130,0.000142,-0.000008,0.000006
21883,2560.000000,25.937734,131.673511,-1.927132,0.000102,-0.000004,0.000002
21883,2580.000000,25.987515,131.672310,-1.927131,0.000128,-0.000006,0.000004
21883,2600.000000,26.037258,131.671106,-1.927132,0.000106,-0.000003,0.000001
21883,2620.000000,26.086704,131.669908,-1.927132,0.000113,-0.000004,0.000002
21883,2640.000000,26.135960,131.668713,-1.927139,-0.000058,0.000003,-0.000012
21883,2660.000000,26.185072,131.667517,-1.927132,0.000111,-0.000005,0.000002
21883,2680.000000,26.233851,131.666330,-1.927147,-0.000252,0.000010,-0.000028
21883,2700.000000,26.282634,131.665138,-1.927132,0.000116,-0.000005,0.000002
21883,2720.000000,26.331084,131.663953,-1.927132,0.000134,-0.000007,0.000003
21883,2740.000000,26.379498,131.662766,-1.927133,0.000109,-0.000004,0.000000
21883,2760.000000,26.427612,131.661585,-1.927132,0.000119,-0.000006,0.000002
21883,2780.000000,26.475627,131.660403,-1.927133,0.000104,-0.000003,-0.000000
21883,2800.000000,26.523417,131.659226,-1.927136,0.000038,-0.000001,-0.000006
21883,2820.000000,26.570928,131.658054,-1.927132,0.000137,-0.000007,0.000003
21883,2840.000000,26.618339,131.656883,-1.927150,-0.000312,0.000013,-0.000034
21883,2860.000000,26.665647,131.655710,-1.927147,-0.000231,0.000009,-0.000028
21883,2880.000000,26.712810,131.654539,-1.927142,-0.000102,0.000004,-0.000017
21883,2900.000000,26.759783,131.653370,-1.927133,0.000113,-0.000004,-0.000001
21883,2920.000000,26.806590,131.652204,-1.927134,0.000104,-0.000003,-0.000001
21883,2940.000000,26.853224,131.651040,-1.927134,0.000101,-0.000003,-0.000002
21883,2960.000000,26.899627,131.649881,-1.927141,-0.000072,0.000003,-0.000016
21883,2980.000000,26.945910,131.648723,-1.927143,-0.000116,0.000005,-0.000020
21883,3000.000000,26.992071,131.647564,-1.927134,0.000118,-0.000004,-0.000001
21883,3020.000000,27.038084,131.646408,-1.927133,0.000114,-0.000005,-0.000001
21883,3040.000000,27.083955,131.645253,-1.927134,0.000104,-0.000003,-0.000002
21883,3060.000000,27.129609,131.644103,-1.927141,-0.000065,0.000003,-0.000016
21883,3080.000000,27.175185,131.642952,-1.927137,0.000023,-0.000001,-0.000009
21883,3100.000000,27.220546,131.641805,-1.927133,0.000117,-0.000006,-0.000001
21883,3120.000000,27.265824,131.640657,-1.927134,0.000109,-0.000004,-0.000002
21883,3140.000000,27.310932,131.639512,-1.927134,0.000110,-0.000004,-0.000002
21883,3160.000000,27.355773,131.638375,-1.927152,-0.000319,0.000013,-0.000037
21883,3180.000000,27.400699,131.637229,-1.927134,0.000120,-0.000006,-0.000001
21883,3200.000000,27.445421,131.636088,-1.927139,0.000002,-0.000000,-0.000011
21883,3220.000000,27.489967,131.634950,-1.927134,0.000111,-0.000004,-0.000003
21883,3240.000000,27.534357,131.633815,-1.927143,-0.000092,0.000004,-0.000019
21883,3260.000000,27.578696,131.632677,-1.927135,0.000104,-0.000004,-0.000003
21883,3280.000000,27.622813,131.631545,-1.927134,0.000113,-0.000004,-0.000003
21883,3300.000000,27.666791,131.630415,-1.927145,-0.000143,0.000006,-0.000023
21883,3320.000000,27.710630,131.629287,-1.927150,-0.000271,0.000011,-0.000034
21883,3340.000000,27.754396,131.628158,-1.927150,-0.000271,0.000011,-0.000034
21883,3360.000000,27.798092,131.627028,-1.927134,0.000124,-0.000006,-0.000001
21883,3380.000000,27.841654,131.625900,-1.927139,0.000011,0.000000,-0.000011
21883,3400.000000,27.885054,131.624775,-1.927137,0.000052,-0.000002,-0.000007
21883,3420.000000,27.928159,131.623659,-1.927153,-0.000340,0.000014,-0.000040
21883,3440.000000,27.971474,131.622530,-1.927135,0.000099,-0.000004,-0.000004
21883,3460.000000,28.014478,131.621411,-1.927135,0.000104,-0.000004,-0.000003
21883,3480.000000,28.057348,131.620293,-1.927134,0.000113,-0.000005,-0.000003
21883,3500.000000,28.100034,131.619180,-1.927150,-0.000269,0.000011,-0.000034
21883,3520.000000,28.142706,131.618063,-1.927150,-0.000255,0.000011,-0.000033
21883,3540.000000,28.185393,131.616943,-1.927135,0.000099,-0.000003,-0.000004
21883,3560.000000,28.227803,131.615831,-1.927139,0.000013,-0.000000,-0.000011
21883,3580.000000,28.270135,131.614718,-1.927135,0.000102,-0.000004,-0.000004
21883,3600.000001,28.312358,131.613607,-1.927135,0.000099,-0.000003,-0.000004
21883,3620.000001,28.354464,131.612497,-1.927135,0.000096,-0.000003,-0.000005
21883,3640.000001,28.396425,131.611389,-1.927135,0.000104,-0.000004,-0.000004
21883,3660.000001,28.438192,131.610286,-1.927133,0.000136,-0.000008,-0.000001
21883,3680.000001,28.480018,131.609178,-1.927134,0.000120,-0.000006,-0.000002
21883,3700.000001,28.521760,131.608071,-1.927136,0.000096,-0.000003,-0.000005
21883,3720.000001,28.563206,131.606971,-1.927134,0.000128,-0.000007,-0.000002
21883,3740.000001,28.604732,131.605867,-1.927138,0.000033,-0.000001,-0.000010
21883,3760.000001,28.646100,131.604765,-1.927136,0.000100,-0.000003,-0.000005
21883,3780.000001,28.687306,131.603666,-1.927135,0.000110,-0.000005,-0.000003
21883,3800.000001,28.728421,131.602568,-1.927135,0.000115,-0.000004,-0.000004
21883,3820.000001,28.769384,131.601473,-1.927134,0.000137,-0.000008,-0.000001
21883,3840.000001,28.810417,131.600373,-1.927135,0.000109,-0.000004,-0.000004
21883,3860.000001,28.851175,131.599282,-1.927148,-0.000202,0.000008,-0.000029
21883,3880.000001,28.891993,131.598184,-1.927135,0.000108,-0.000005,-0.000004
21883,3900.000001,28.932590,131.597093,-1.927144,-0.000107,0.000005,-0.000021
21883,3920.000001,28.973146,131.595999,-1.927135,0.000114,-0.000004,-0.000004
21883,3940.000001,29.013584,131.594909,-1.927135,0.000116,-0.000004,-0.000004
21883,3960.000001,29.053972,131.593818,-1.927135,0.000107,-0.000005,-0.000004
21883,3980.000001,29.094244,131.592728,-1.927137,0.000063,-0.000002,-0.000008
21883,4000.000001,29.134323,131.591644,-1.927145,-0.000137,0.000006,-0.000024
21883,4020.000001,29.174391,131.590556,-1.927134,0.000123,-0.000006,-0.000002
21883,4040.000001,29.214386,131.589470,-1.927143,-0.000077,0.000004,-0.000019
21883,4060.000001,29.254321,131.588383,-1.927136,0.000100,-0.000004,-0.000005
21883,4080.000001,29.294008,131.587304,-1.927147,-0.000191,0.000008,-0.000028
21883,4100.000001,29.333807,131.586216,-1.927136,0.000101,-0.000003,-0.000005
21883,4120.000001,29.373268,131.585141,-1.927152,-0.000313,0.000013,-0.000038
21883,4140.000001,29.412848,131.584058,-1.927146,-0.000162,0.000007,-0.000026
21883,4160.000001,29.452365,131.582974,-1.927135,0.000102,-0.000004,-0.000004
21883,4180.000001,29.491614,131.581899,-1.927134,0.000129,-0.000007,-0.000002
21883,4200.000001,29.530853,131.580821,-1.927134,0.000135,-0.000008,-0.000001
21883,4220.000001,29.570100,131.579741,-1.927135,0.000111,-0.000004,-0.000004
21883,4240.000001,29.609175,131.578666,-1.927135,0.000114,-0.000004,-0.000004
21883,4260.000001,29.648162,131.577591,-1.927135,0.000118,-0.000004,-0.000004
21883,4280.000001,29.687054,131.576518,-1.927146,-0.000155,0.000007,-0.000025
21883,4300.000001,29.725956,131.575442,-1.927136,0.000103,-0.000003,-0.000005
21883,4320.000001,29.764610,131.574374,-1.927148,-0.000200,0.000009,-0.000029
21883,4340.000001,29.803278,131.573301,-1.927134,0.000132,-0.000007,-0.000002
21883,4360.000001,29.841879,131.572230,-1.927134,0.000126,-0.000007,-0.000002
21883,4380.000001,29.880478,131.571156,-1.927136,0.000099,-0.000004,-0.000005
21883,4400.000001,29.918859,131.570089,-1.927140,-0.000012,0.000001,-0.000014
21883,4420.000001,29.957240,131.569019,-1.927136,0.000097,-0.000003,-0.000005
21883,4440.000001,29.995425,131.567954,-1.927135,0.000120,-0.000005,-0.000004
21883,4460.000001,30.033572,131.566889,-1.927134,0.000131,-0.000007,-0.000002
21883,4480.000001,30.071779,131.565820,-1.927136,0.000101,-0.000004,-0.000005
21883,4500.000001,30.109749,131.564757,-1.927135,0.000116,-0.000004,-0.000004
21883,4520.000001,30.147561,131.563700,-1.927155,-0.000408,0.000017,-0.000045
21883,4540.000001,30.185601,131.562629,-1.927135,0.000108,-0.000005,-0.000004
21883,4560.000001,30.223430,131.561566,-1.927136,0.000098,-0.000003,-0.000005
21883,4580.000001,30.260985,131.560511,-1.927152,-0.000316,0.000014,-0.000037
21883,4600.000001,30.298681,131.559448,-1.927147,-0.000188,0.000009,-0.000027
21883,4620.000001,30.336368,131.558383,-1.927136,0.000097,-0.000003,-0.000005
21883,4640.000001,30.373796,131.557327,-1.927142,-0.000060,0.000003,-0.000018
21883,4660.000001,30.411164,131.556270,-1.927134,0.000132,-0.000007,-0.000002
21883,4680.000001,30.448465,131.555215,-1.927152,-0.000318,0.000014,-0.000037
21883,4700.000001,30.485904,131.554151,-1.927136,0.000099,-0.000004,-0.000005
21883,4720.000001,30.523110,131.553095,-1.927136,0.000096,-0.000003,-0.000005
21883,4740.000001,30.560104,131.552044,-1.927134,0.000137,-0.000008,-0.000001
21883,4760.000001,30.597282,131.550985,-1.927136,0.000102,-0.000003,-0.000005
21883,4780.000001,30.634271,131.549932,-1.927135,0.000104,-0.000005,-0.000005
21883,4800.000001,30.671122,131.548881,-1.927144,-0.000106,0.000005,-0.000021
21883,4820.000001,30.707855,131.547834,-1.927155,-0.000397,0.000017,-0.000043
21883,4840.000001,30.744805,131.546775,-1.927138,0.000025,-0.000001,-0.000011
21883,4860.000001,30.781518,131.545723,-1.927136,0.000105,-0.000004,-0.000005
21883,4880.000001,30.818018,131.544679,-1.927151,-0.000312,0.000014,-0.000036
21883,4900.000001,30.854698,131.543625,-1.927135,0.000115,-0.000006,-0.000003
21883,4920.000001,30.891166,131.542578,-1.927145,-0.000142,0.000006,-0.000023
21883,4940.000001,30.927700,131.541525,-1.927136,0.000098,-0.000003,-0.000005
21883,4960.000001,30.964045,131.540478,-1.927136,0.000104,-0.000004,-0.000005
21883,4980.000001,31.000325,131.539433,-1.927140,-0.000025,0.000002,-0.000014
21883,5000.000001,31.036457,131.538391,-1.927150,-0.000282,0.000012,-0.000034
21883,5020.000001,31.072699,131.537342,-1.927134,0.000123,-0.000007,-0.000003
21883,5040.000001,31.108827,131.536296,-1.927135,0.000115,-0.000004,-0.000004
21883,5060.000001,31.144903,131.535251,-1.927138,0.000024,-0.000000,-0.000011
21883,5080.000001,31.180766,131.534213,-1.927149,-0.000253,0.000011,-0.000031
21883,5100.000001,31.216697,131.533168,-1.927134,0.000134,-0.000008,-0.000001
21883,5120.000001,31.252618,131.532123,-1.927135,0.000113,-0.000006,-0.000003
21883,5140.000001,31.288380,131.531083,-1.927143,-0.000094,0.000005,-0.000019
21883,5160.000001,31.323996,131.530047,-1.927153,-0.000362,0.000016,-0.000039
21883,5180.000001,31.359708,131.529004,-1.927148,-0.000227,0.000010,-0.000029
21883,5200.000001,31.395300,131.527963,-1.927134,0.000138,-0.000008,-0.000001
21883,5220.000001,31.430941,131.526921,-1.927135,0.000108,-0.000005,-0.000004
21883,5240.000001,31.466428,131.525882,-1.927136,0.000103,-0.000004,-0.000005
21883,5260.000001,31.501795,131.524845,-1.927135,0.000115,-0.000005,-0.000004
21883,5280.000001,31.537190,131.523807,-1.927135,0.000104,-0.000005,-0.000004
21883,5300.000001,31.572486,131.522770,-1.927135,0.000103,-0.000005,-0.000004
21883,5320.000001,31.607619,131.521737,-1.927134,0.000130,-0.000007,-0.000002
21883,5340.000001,31.642706,131.520706,-1.927153,-0.000381,0.000017,-0.000040
21883,5360.000001,31.677849,131.519670,-1.927150,-0.000298,0.000013,-0.000034
21883,5380.000001,31.713013,131.518631,-1.927135,0.000112,-0.000004,-0.000004
21883,5400.000001,31.748026,131.517596,-1.927135,0.000106,-0.000004,-0.000004
21883,5420.000001,31.782792,131.516571,-1.927153,-0.000387,0.000017,-0.000040
21883,5440.000001,31.817786,131.515533,-1.927134,0.000121,-0.000006,-0.000002
21883,5460.000001,31.852562,131.514502,-1.927134,0.000134,-0.000008,-0.000001
21883,5480.000001,31.887419,131.513467,-1.927135,0.000104,-0.000004,-0.000004
21883,5500.000001,31.921988,131.512443,-1.927150,-0.000293,0.000013,-0.000033
21883,5520.000001,31.956758,131.511407,-1.927139,0.000011,0.000000,-0.000011
21883,5540.000001,31.991352,131.510377,-1.927135,0.000106,-0.000004,-0.000004
21883,5560.000001,32.025894,131.509348,-1.927135,0.000104,-0.000004,-0.000004
21883,5580.000001,32.060274,131.508324,-1.927146,-0.000191,0.000009,-0.000025
21883,5600.000001,32.094781,131.507292,-1.927135,0.000106,-0.000005,-0.000004
21883,5620.000001,32.128970,131.506273,-1.927153,-0.000404,0.000018,-0.000040
21883,5640.000001,32.163452,131.505238,-1.927135,0.000108,-0.000005,-0.000004
21883,5660.000001,32.197709,131.504212,-1.927135,0.000108,-0.000005,-0.000004
21883,5680.000001,32.231890,131.503186,-1.927135,0.000111,-0.000004,-0.000004
21883,5700.000001,32.266058,131.502160,-1.927135,0.000107,-0.000005,-0.000004
21883,5720.000001,32.300137,131.501136,-1.927135,0.000109,-0.000004,-0.000004
21883,5740.000001,32.334108,131.500115,-1.927144,-0.000159,0.000007,-0.000023
21883,5760.000001,32.368181,131.499088,-1.927137,0.000067,-0.000002,-0.000007
21883,5780.000001,32.402084,131.498066,-1.927139,-0.000001,0.000001,-0.000012
21883,5800.000001,32.435889,131.497046,-1.927134,0.000132,-0.000008,-0.000001
21883,5820.000001,32.469703,131.496024,-1.927134,0.000135,-0.000008,-0.000001
21883,5840.000001,32.503498,131.495002,-1.927134,0.000128,-0.000007,-0.000001
21883,5860.000001,32.537199,131.493981,-1.927134,0.000134,-0.000008,-0.000001
21883,5880.000001,32.570913,131.492959,-1.927134,0.000120,-0.000006,-0.000002
21883,5900.000001,32.604547,131.491938,-1.927135,0.000115,-0.000005,-0.000003
21883,5920.000001,32.638071,131.490921,-1.927134,0.000128,-0.000007,-0.000002
21883,5940.000001,32.671551,131.489903,-1.927133,0.000136,-0.000008,-0.000001
21883,5960.000001,32.705128,131.488880,-1.927135,0.000104,-0.000004,-0.000004
21883,5980.000001,32.738405,131.487867,-1.927133,0.000142,-0.000009,-0.000000
21883,6000.000001,32.771824,131.486848,-1.927134,0.000126,-0.000007,-0.000002
21883,6020.000001,32.805134,131.485831,-1.927143,-0.000120,0.000006,-0.000019
21883,6040.000001,32.838399,131.484814,-1.927134,0.000122,-0.000005,-0.000003
21883,6060.000001,32.871491,131.483804,-1.927152,-0.000392,0.000018,-0.000038
21883,6080.000001,32.904640,131.482789,-1.927153,-0.000424,0.000019,-0.000040
21883,6100.000001,32.937887,131.481768,-1.927142,-0.000087,0.000005,-0.000017
21883,6120.000001,32.970837,131.480758,-1.927151,-0.000361,0.000016,-0.000035
21883,6140.000001,33.003929,131.479741,-1.927144,-0.000172,0.000008,-0.000022
21883,6160.000001,33.036924,131.478726,-1.927142,-0.000088,0.000005,-0.000017
21883,6180.000001,33.069778,131.477714,-1.927133,0.000142,-0.000009,0.000000
21883,6200.000001,33.102751,131.476698,-1.927138,0.000007,0.000000,-0.000010
21883,6220.000001,33.135604,131.475684,-1.927135,0.000102,-0.000004,-0.000004
21883,6240.000001,33.168372,131.474673,-1.927135,0.000103,-0.000005,-0.000004
21883,6260.000001,33.201022,131.473664,-1.927134,0.000122,-0.000005,-0.000002
21883,6280.000001,33.233674,131.472655,-1.927144,-0.000169,0.000008,-0.000022
21883,6300.000001,33.266346,131.471642,-1.927134,0.000117,-0.000005,-0.000003
21883,6320.000001,33.298850,131.470637,-1.927147,-0.000256,0.000012,-0.000027
21883,6340.000001,33.331461,131.469623,-1.927134,0.000119,-0.000005,-0.000003
21883,6360.000001,33.363995,131.468613,-1.927137,0.000038,-0.000001,-0.000008
21883,6380.000001,33.396452,131.467604,-1.927135,0.000103,-0.000004,-0.000004
21883,6400.000001,33.428800,131.466598,-1.927140,-0.000043,0.000002,-0.000013
21883,6420.000001,33.461101,131.465592,-1.927133,0.000132,-0.000008,-0.000000
21883,6440.000001,33.493471,131.464582,-1.927134,0.000114,-0.000006,-0.000002
21883,6460.000001,33.525575,131.463583,-1.927151,-0.000395,0.000018,-0.000036
21883,6480.000001,33.557789,131.462577,-1.927151,-0.000400,0.000018,-0.000036
21883,6500.000001,33.590043,131.461566,-1.927133,0.000136,-0.000008,-0.000000
21883,6520.000001,33.622201,131.460559,-1.927134,0.000127,-0.000007,-0.000001
21883,6540.000001,33.654293,131.459554,-1.927134,0.000123,-0.000007,-0.000001
21883,6560.000001,33.686279,131.458551,-1.927133,0.000137,-0.000008,0.000000
21883,6580.000001,33.718316,131.457545,-1.927134,0.000122,-0.000005,-0.000002
21883,6600.000001,33.750301,131.456540,-1.927134,0.000111,-0.000006,-0.000002
21883,6620.000001,33.782193,131.455537,-1.927134,0.000115,-0.000006,-0.000002
21883,6640.000001,33.814021,131.454536,-1.927134,0.000125,-0.000007,-0.000001
21883,6660.000001,33.845907,131.453530,-1.927135,0.000103,-0.000004,-0.000003
21883,6680.000001,33.877644,131.452530,-1.927138,-0.000015,0.000001,-0.000011
