Id,t[ms],x[um],y[um],z[um],fx[nN],fy[nN],fz[nN]
5677,680.000200,17.758124,87.746125,2.451357,-0.000492,0.000031,-0.000456
5677,700.000200,17.849858,87.743846,2.451357,-0.000496,0.000031,-0.000451
5677,720.000200,17.939338,87.741611,2.451357,-0.000473,0.000030,-0.000454
5677,740.000200,18.026718,87.739419,2.451357,-0.000462,0.000029,-0.000454
5677,760.000200,18.112140,87.737265,2.451357,-0.000446,0.000029,-0.000455
5677,780.000200,18.195724,87.735147,2.451362,-0.000523,0.000032,-0.000430
5677,800.000200,18.277608,87.733063,2.451358,-0.000442,0.000029,-0.000450
5677,820.000200,18.357869,87.731012,2.451360,-0.000465,0.000030,-0.000441
5677,840.000200,18.436611,87.728990,2.451362,-0.000490,0.000031,-0.000430
5677,860.000200,18.513923,87.726996,2.451362,-0.000487,0.000031,-0.000429
5677,880.000200,18.589882,87.725030,2.451361,-0.000453,0.000029,-0.000435
5677,900.000200,18.664551,87.723089,2.451363,-0.000481,0.000031,-0.000424
5677,920.000200,18.738002,87.721171,2.451364,-0.000487,0.000031,-0.000420
5677,940.000200,18.810296,87.719277,2.451364,-0.000476,0.000030,-0.000421
5677,960.000200,18.881484,87.717404,2.451364,-0.000483,0.000031,-0.000416
5677,980.000200,18.951625,87.715552,2.451363,-0.000439,0.000029,-0.000426
5677,1000.000200,19.020749,87.713721,2.451367,-0.000515,0.000032,-0.000402
5677,1020.000200,19.088923,87.711907,2.451366,-0.000483,0.000031,-0.000409
5677,1040.000200,19.156174,87.710112,2.451367,-0.000490,0.000031,-0.000405
5677,1060.000200,19.222548,87.708334,2.451366,-0.000459,0.000030,-0.000411
5677,1080.000200,19.288068,87.706573,2.451369,-0.000506,0.000032,-0.000395
5677,1100.000200,19.352787,87.704828,2.451367,-0.000461,0.000030,-0.000406
5677,1120.000200,19.416720,87.703097,2.451368,-0.000472,0.000030,-0.000400
5677,1140.000200,19.479904,87.701382,2.451368,-0.000477,0.000031,-0.000397
5677,1160.000200,19.542368,87.699681,2.451367,-0.000452,0.000030,-0.000402
5677,1180.000200,19.604133,87.697993,2.451368,-0.000457,0.000030,-0.000398
5677,1200.000200,19.665226,87.696318,2.451369,-0.000474,0.000031,-0.000392
5677,1220.000200,19.725671,87.694656,2.451370,-0.000477,0.000031,-0.000389
5677,1240.000200,19.785495,87.693006,2.451369,-0.000451,0.000030,-0.000394
5677,1260.000200,19.844712,87.691368,2.451368,-0.000430,0.000029,-0.000398
5677,1280.000200,19.903341,87.689741,2.451370,-0.000451,0.000030,-0.000390
5677,1300.000200,19.961403,87.688125,2.451371,-0.000468,0.000031,-0.000384
5677,1320.000200,20.018920,87.686520,2.451371,-0.000465,0.000030,-0.000383
5677,1340.000200,20.075902,87.684925,2.451373,-0.000488,0.000032,-0.000374
5677,1360.000200,20.132377,87.683339,2.451370,-0.000434,0.000029,-0.000388
5677,1380.000200,20.188344,87.681764,2.451372,-0.000456,0.000030,-0.000380
5677,1400.000200,20.243829,87.680198,2.451372,-0.000453,0.000030,-0.000379
5677,1420.000200,20.298838,87.678641,2.451375,-0.000501,0.000032,-0.000364
5677,1440.000200,20.353397,87.677092,2.451373,-0.000465,0.000031,-0.000372
5677,1460.000200,20.407510,87.675552,2.451372,-0.000444,0.000030,-0.000377
5677,1480.000200,20.461184,87.674020,2.451375,-0.000482,0.000032,-0.000364
5677,1500.000200,20.514441,87.672497,2.451375,-0.000476,0.000031,-0.000364
5677,1520.000200,20.567284,87.670981,2.451377,-0.000507,0.000033,-0.000354
5677,1540.000200,20.619740,87.669472,2.451373,-0.000422,0.000029,-0.000376
5677,1560.000200,20.671792,87.667971,2.451376,-0.000472,0.000031,-0.000360
5677,1580.000200,20.723472,87.666478,2.451375,-0.000458,0.000031,-0.000363
5677,1600.000200,20.774777,87.664991,2.451377,-0.000487,0.000032,-0.000353
5677,1620.000200,20.825730,87.663511,2.451374,-0.000432,0.000029,-0.000367
5677,1640.000200,20.876321,87.662037,2.451376,-0.000465,0.000031,-0.000356
5677,1660.000200,20.926576,87.660570,2.451374,-0.000425,0.000029,-0.000366
5677,1680.000200,20.976484,87.659110,2.451378,-0.000490,0.000032,-0.000346
5677,1700.000200,21.026070,87.657656,2.451379,-0.000497,0.000033,-0.000343
5677,1720.000200,21.075343,87.656207,2.451375,-0.000426,0.000029,-0.000361
5677,1740.000200,21.124292,87.654764,2.451377,-0.000447,0.000030,-0.000354
5677,1760.000200,21.172932,87.653328,2.451380,-0.000494,0.000033,-0.000339
5677,1780.000200,21.221275,87.651896,2.451381,-0.000503,0.000033,-0.000335
5677,1800.000200,21.269330,87.650470,2.451378,-0.000459,0.000031,-0.000346
5677,1820.000200,21.317092,87.649049,2.451379,-0.000459,0.000031,-0.000345
5677,1840.000200,21.364568,87.647634,2.451381,-0.000500,0.000033,-0.000332
5677,1860.000200,21.411772,87.646224,2.451382,-0.000505,0.000033,-0.000329
5677,1880.000200,21.458709,87.644818,2.451380,-0.000465,0.000031,-0.000339
5677,1900.000200,21.505374,87.643418,2.451382,-0.000491,0.000033,-0.000330
5677,1920.000200,21.551788,87.642022,2.451378,-0.000429,0.000030,-0.000346
5677,1940.000200,21.597933,87.640632,2.451383,-0.000498,0.000033,-0.000325
5677,1960.000200,21.643837,87.639245,2.451382,-0.000481,0.000032,-0.000329
5677,1980.000200,21.689495,87.637863,2.451380,-0.000451,0.000031,-0.000336
5677,2000.000200,21.734910,87.636485,2.451381,-0.000447,0.000031,-0.000336
5677,2020.000200,21.780086,87.635112,2.451382,-0.000462,0.000031,-0.000330
5677,2040.000200,21.825027,87.633743,2.451383,-0.000490,0.000033,-0.000321
5677,2060.000200,21.869746,87.632378,2.451382,-0.000460,0.000031,-0.000328
5677,2080.000200,21.914235,87.631018,2.451383,-0.000478,0.000032,-0.000322
5677,2100.000200,21.958503,87.629661,2.451384,-0.000492,0.000033,-0.000317
5677,2120.000200,22.002559,87.628308,2.451382,-0.000453,0.000031,-0.000326
5677,2140.000200,22.046393,87.626959,2.451385,-0.000502,0.000034,-0.000311
5677,2160.000200,22.090026,87.625614,2.451383,-0.000449,0.000031,-0.000325
5677,2180.000200,22.133446,87.624272,2.451384,-0.000465,0.000032,-0.000319
5677,2200.000200,22.176662,87.622935,2.451385,-0.000483,0.000033,-0.000313
5677,2220.000200,22.219682,87.621600,2.451384,-0.000456,0.000031,-0.000319
5677,2240.000200,22.262502,87.620269,2.451384,-0.000454,0.000031,-0.000319
5677,2260.000200,22.305123,87.618942,2.451387,-0.000500,0.000034,-0.000304
5677,2280.000200,22.347561,87.617618,2.451385,-0.000471,0.000032,-0.000311
5677,2300.000200,22.389806,87.616298,2.451386,-0.000475,0.000033,-0.000309
5677,2320.000200,22.431869,87.614981,2.451384,-0.000442,0.000031,-0.000317
5677,2340.000200,22.473743,87.613667,2.451386,-0.000467,0.000032,-0.000309
5677,2360.000200,22.515443,87.612356,2.451384,-0.000430,0.000030,-0.000318
5677,2380.000200,22.556954,87.611049,2.451388,-0.000496,0.000034,-0.000298
5677,2400.000200,22.598304,87.609744,2.451384,-0.000429,0.000030,-0.000316
5677,2420.000200,22.639472,87.608443,2.451386,-0.000443,0.000031,-0.000311
5677,2440.000200,22.680466,87.607145,2.451388,-0.000485,0.000033,-0.000298
5677,2460.000200,22.721301,87.605849,2.451386,-0.000439,0.000031,-0.000310
5677,2480.000200,22.761958,87.604557,2.451390,-0.000502,0.000034,-0.000290
5677,2500.000200,22.802459,87.603268,2.451389,-0.000484,0.000033,-0.000295
5677,2520.000200,22.842794,87.601981,2.451391,-0.000512,0.000035,-0.000285
5677,2540.000200,22.882973,87.600697,2.451390,-0.000494,0.000034,-0.000289
5677,2560.000200,22.922999,87.599416,2.451386,-0.000431,0.000031,-0.000306
5677,2580.000199,22.962861,87.598138,2.451388,-0.000450,0.000032,-0.000300
5677,2600.000199,23.002567,87.596862,2.451390,-0.000478,0.000033,-0.000290
5677,2620.000199,23.042129,87.595589,2.451387,-0.000436,0.000031,-0.000301
5677,2640.000199,23.081534,87.594319,2.451388,-0.000448,0.000032,-0.000297
5677,2660.000199,23.120792,87.593051,2.451389,-0.000452,0.000032,-0.000295
5677,2680.000199,23.159903,87.591786,2.451389,-0.000450,0.000032,-0.000294
5677,2700.000199,23.198866,87.590524,2.451391,-0.000478,0.000033,-0.000285
5677,2720.000199,23.237692,87.589264,2.451389,-0.000438,0.000031,-0.000295
5677,2740.000199,23.276371,87.588007,2.451390,-0.000452,0.000032,-0.000290
5677,2760.000199,23.314913,87.586751,2.451389,-0.000437,0.000031,-0.000293
5677,2780.000199,23.353310,87.585499,2.451391,-0.000470,0.000033,-0.000283
5677,2800.000199,23.391577,87.584249,2.451390,-0.000438,0.000032,-0.000291
5677,2820.000199,23.429700,87.583001,2.451393,-0.000489,0.000034,-0.000275
5677,2840.000199,23.467691,87.581756,2.451394,-0.000510,0.000035,-0.000268
5677,2860.000199,23.505552,87.580513,2.451394,-0.000503,0.000035,-0.000269
5677,2880.000199,23.543281,87.579272,2.451394,-0.000507,0.000035,-0.000267
5677,2900.000199,23.580887,87.578033,2.451391,-0.000439,0.000032,-0.000285
5677,2920.000199,23.618355,87.576797,2.451392,-0.000453,0.000032,-0.000280
5677,2940.000199,23.655699,87.575563,2.451391,-0.000441,0.000032,-0.000282
5677,2960.000199,23.692910,87.574332,2.451394,-0.000488,0.000034,-0.000268
5677,2980.000199,23.730005,87.573102,2.451392,-0.000443,0.000032,-0.000280
5677,3000.000199,23.766966,87.571875,2.451395,-0.000502,0.000035,-0.000262
5677,3020.000199,23.803816,87.570650,2.451393,-0.000455,0.000033,-0.000274
5677,3040.000199,23.840536,87.569427,2.451395,-0.000481,0.000034,-0.000266
5677,3060.000199,23.877138,87.568206,2.451395,-0.000485,0.000034,-0.000263
5677,3080.000199,23.913619,87.566987,2.451397,-0.000512,0.000036,-0.000254
5677,3100.000199,23.949991,87.565770,2.451394,-0.000461,0.000033,-0.000268
5677,3120.000199,23.986234,87.564555,2.451397,-0.000508,0.000036,-0.000254
5677,3140.000199,24.022371,87.563343,2.451395,-0.000478,0.000034,-0.000261
5677,3160.000199,24.058384,87.562132,2.451398,-0.000520,0.000037,-0.000248
5677,3180.000199,24.094295,87.560923,2.451395,-0.000459,0.000033,-0.000265
5677,3200.000199,24.130085,87.559716,2.451396,-0.000480,0.000034,-0.000257
5677,3220.000199,24.165767,87.558512,2.451395,-0.000459,0.000033,-0.000263
5677,3240.000199,24.201335,87.557309,2.451396,-0.000475,0.000034,-0.000257
5677,3260.000199,24.236798,87.556108,2.451395,-0.000446,0.000033,-0.000264
5677,3280.000199,24.272146,87.554909,2.451396,-0.000466,0.000034,-0.000258
5677,3300.000199,24.307390,87.553712,2.451396,-0.000460,0.000033,-0.000258
5677,3320.000199,24.342525,87.552517,2.451396,-0.000464,0.000034,-0.000256
5677,3340.000199,24.377557,87.551323,2.451396,-0.000447,0.000033,-0.000260
5677,3360.000199,24.412481,87.550132,2.451396,-0.000454,0.000033,-0.000257
5677,3380.000199,24.447301,87.548943,2.451397,-0.000463,0.000034,-0.000253
5677,3400.000199,24.482018,87.547755,2.451397,-0.000464,0.000034,-0.000252
5677,3420.000199,24.516629,87.546569,2.451399,-0.000495,0.000036,-0.000242
5677,3440.000199,24.551147,87.545385,2.451397,-0.000449,0.000033,-0.000255
5677,3460.000199,24.585557,87.544202,2.451398,-0.000468,0.000034,-0.000248
5677,3480.000199,24.619869,87.543022,2.451398,-0.000466,0.000034,-0.000248
5677,3500.000199,24.654080,87.541843,2.451399,-0.000482,0.000035,-0.000242
5677,3520.000199,24.688195,87.540666,2.451399,-0.000479,0.000035,-0.000242
5677,3540.000199,24.722209,87.539491,2.451400,-0.000494,0.000036,-0.000237
5677,3560.000199,24.756128,87.538317,2.451401,-0.000505,0.000036,-0.000232
5677,3580.000199,24.789950,87.537145,2.451402,-0.000517,0.000037,-0.000228
5677,3600.000199,24.823678,87.535975,2.451402,-0.000513,0.000037,-0.000228
5677,3620.000199,24.857314,87.534806,2.451401,-0.000484,0.000035,-0.000236
5677,3640.000199,24.890855,87.533640,2.451400,-0.000468,0.000034,-0.000239
5677,3660.000199,24.924297,87.532475,2.451402,-0.000500,0.000036,-0.000229
5677,3680.000199,24.957652,87.531311,2.451401,-0.000478,0.000035,-0.000234
5677,3700.000199,24.990910,87.530149,2.451403,-0.000508,0.000037,-0.000225
5677,3720.000199,25.024082,87.528989,2.451402,-0.000491,0.000036,-0.000229
5677,3740.000199,25.057157,87.527831,2.451405,-0.000532,0.000038,-0.000216
5677,3760.000199,25.090152,87.526673,2.451402,-0.000486,0.000036,-0.000229
5677,3780.000199,25.123052,87.525518,2.451402,-0.000481,0.000035,-0.000229
5677,3800.000199,25.155859,87.524364,2.451405,-0.000525,0.000038,-0.000215
5677,3820.000199,25.188586,87.523212,2.451403,-0.000497,0.000036,-0.000222
5677,3840.000199,25.221222,87.522061,2.451403,-0.000497,0.000036,-0.000221
5677,3860.000199,25.253775,87.520912,2.451402,-0.000465,0.000035,-0.000230
5677,3880.000199,25.286233,87.519765,2.451405,-0.000521,0.000038,-0.000212
5677,3900.000199,25.318616,87.518618,2.451403,-0.000474,0.000035,-0.000226
5677,3920.000199,25.350910,87.517474,2.451402,-0.000461,0.000034,-0.000229
5677,3940.000199,25.383112,87.516331,2.451406,-0.000527,0.000038,-0.000208
5677,3960.000199,25.415244,87.515189,2.451403,-0.000463,0.000035,-0.000226
5677,3980.000199,25.447282,87.514049,2.451405,-0.000496,0.000037,-0.000215
5677,4000.000199,25.479244,87.512911,2.451404,-0.000476,0.000035,-0.000220
5677,4020.000199,25.511121,87.511774,2.451404,-0.000477,0.000036,-0.000219
5677,4040.000199,25.542914,87.510638,2.451405,-0.000498,0.000037,-0.000212
5677,4060.000199,25.574625,87.509505,2.451408,-0.000535,0.000039,-0.000200
5677,4080.000199,25.606263,87.508372,2.451406,-0.000508,0.000037,-0.000207
5677,4100.000199,25.637820,87.507241,2.451405,-0.000483,0.000036,-0.000214
5677,4120.000199,25.669296,87.506111,2.451405,-0.000481,0.000036,-0.000213
5677,4140.000199,25.700687,87.504983,2.451408,-0.000532,0.000039,-0.000197
5677,4160.000199,25.732005,87.503856,2.451408,-0.000529,0.000039,-0.000197
5677,4180.000199,25.763250,87.502730,2.451406,-0.000493,0.000037,-0.000207
5677,4200.000199,25.794412,87.501606,2.451407,-0.000500,0.000037,-0.000204
5677,4220.000199,25.825497,87.500484,2.451408,-0.000513,0.000038,-0.000199
5677,4240.000199,25.856508,87.499363,2.451408,-0.000512,0.000038,-0.000199
5677,4260.000199,25.887443,87.498243,2.451408,-0.000504,0.000037,-0.000201
5677,4280.000199,25.918302,87.497124,2.451408,-0.000508,0.000038,-0.000198
5677,4300.000200,25.949086,87.496007,2.451408,-0.000512,0.000038,-0.000196
5677,4320.000200,25.979796,87.494891,2.451408,-0.000507,0.000038,-0.000197
5677,4340.000200,26.010429,87.493777,2.451411,-0.000545,0.000040,-0.000185
5677,4360.000200,26.040997,87.492664,2.451407,-0.000487,0.000037,-0.000201
5677,4380.000200,26.071486,87.491552,2.451409,-0.000502,0.000038,-0.000196
5677,4400.000200,26.101905,87.490442,2.451408,-0.000484,0.000037,-0.000200
5677,4420.000200,26.132246,87.489333,2.451410,-0.000519,0.000039,-0.000189
5677,4440.000200,26.162517,87.488225,2.451412,-0.000547,0.000040,-0.000180
5677,4460.000200,26.192725,87.487119,2.451409,-0.000500,0.000038,-0.000193
5677,4480.000200,26.222853,87.486014,2.451411,-0.000536,0.000040,-0.000181
5677,4500.000200,26.252913,87.484910,2.451412,-0.000548,0.000040,-0.000177
5677,4520.000200,26.282905,87.483808,2.451412,-0.000539,0.000040,-0.000179
5677,4540.000000,26.312929,87.482699,2.451333,0.000734,-0.000054,-0.000572
5677,4560.000000,26.342787,87.481598,2.451333,0.000734,-0.000054,-0.000571
5677,4580.000000,26.372571,87.480500,2.451334,0.000735,-0.000054,-0.000571
5677,4600.000000,26.402287,87.479402,2.451334,0.000736,-0.000054,-0.000570
5677,4620.000000,26.431933,87.478306,2.451334,0.000737,-0.000055,-0.000570
5677,4640.000000,26.461514,87.477211,2.451334,0.000737,-0.000055,-0.000570
5677,4660.000000,26.491032,87.476118,2.451334,0.000738,-0.000054,-0.000569
5677,4680.000000,26.520478,87.475025,2.451334,0.000739,-0.000055,-0.000569
5677,4700.000000,26.549860,87.473934,2.451334,0.000739,-0.000055,-0.000568
5677,4720.000000,26.579174,87.472844,2.451334,0.000740,-0.000055,-0.000568
5677,4740.000000,26.608422,87.471755,2.451334,0.000741,-0.000055,-0.000568
5677,4760.000000,26.637611,87.470668,2.451334,0.000741,-0.000055,-0.000567
5677,4780.000000,26.666730,87.469581,2.451334,0.000742,-0.000055,-0.000567
5677,4800.000001,26.695787,87.468496,2.451334,0.000743,-0.000055,-0.000566
5677,4820.000001,26.724777,87.467412,2.451335,0.000744,-0.000055,-0.000566
5677,4840.000001,26.753708,87.466330,2.451335,0.000744,-0.000055,-0.000566
5677,4860.000001,26.782572,87.465248,2.451335,0.000745,-0.000055,-0.000565
5677,4880.000001,26.811370,87.464168,2.451335,0.000747,-0.000056,-0.000565
5677,4900.000001,26.840113,87.463089,2.451335,0.000747,-0.000055,-0.000565
5677,4920.000001,26.868793,87.462010,2.451335,0.000747,-0.000055,-0.000564
5677,4940.000001,26.897408,87.460934,2.451335,0.000748,-0.000055,-0.000564
5677,4960.000001,26.925961,87.459858,2.451335,0.000749,-0.000056,-0.000563
5677,4980.000001,26.954454,87.458783,2.451335,0.000750,-0.000056,-0.000563
5677,5000.000001,26.982887,87.457710,2.451335,0.000750,-0.000056,-0.000563
5677,5020.000001,27.011256,87.456638,2.451335,0.000751,-0.000056,-0.000562
5677,5040.000001,27.039570,87.455567,2.451335,0.000752,-0.000056,-0.000562
5677,5060.000001,27.067824,87.454497,2.451335,0.000752,-0.000056,-0.000561
5677,5080.000001,27.096014,87.453428,2.451335,0.000753,-0.000056,-0.000561
5677,5100.000001,27.124148,87.452360,2.451336,0.000754,-0.000056,-0.000561
5677,5120.000001,27.152222,87.451293,2.451336,0.000755,-0.000056,-0.000561
5677,5140.000001,27.180235,87.450228,2.451336,0.000756,-0.000057,-0.000560
5677,5160.000001,27.208193,87.449164,2.451336,0.000757,-0.000057,-0.000560
5677,5180.000001,27.236099,87.448100,2.451336,0.000757,-0.000056,-0.000559
5677,5200.000001,27.263938,87.447038,2.451336,0.000758,-0.000057,-0.000559
5677,5220.000001,27.291722,87.445977,2.451336,0.000759,-0.000057,-0.000559
5677,5240.000001,27.319450,87.444917,2.451336,0.000760,-0.000057,-0.000559
5677,5260.000001,27.347120,87.443858,2.451336,0.000761,-0.000057,-0.000558
5677,5280.000002,27.374736,87.442800,2.451336,0.000761,-0.000057,-0.000558
5677,5300.000002,27.402296,87.441743,2.451336,0.000762,-0.000057,-0.000558
5677,5320.000002,27.429798,87.440687,2.451336,0.000763,-0.000058,-0.000557
5677,5340.000002,27.457247,87.439633,2.451336,0.000763,-0.000058,-0.000557
5677,5360.000002,27.484641,87.438579,2.451336,0.000764,-0.000057,-0.000557
5677,5380.000002,27.511976,87.437527,2.451336,0.000765,-0.000058,-0.000557
5677,5400.000002,27.539264,87.436475,2.451337,0.000765,-0.000057,-0.000556
5677,5420.000002,27.566491,87.435424,2.451337,0.000766,-0.000058,-0.000556
5677,5440.000002,27.593664,87.434375,2.451337,0.000767,-0.000058,-0.000556
5677,5460.000002,27.620791,87.433326,2.451337,0.000767,-0.000058,-0.000555
5677,5480.000002,27.647854,87.432279,2.451337,0.000769,-0.000058,-0.000555
5677,5500.000002,27.674868,87.431233,2.451337,0.000770,-0.000058,-0.000555
5677,5520.000002,27.701832,87.430187,2.451337,0.000770,-0.000058,-0.000554
5677,5540.000002,27.728737,87.429143,2.451337,0.000771,-0.000059,-0.000554
5677,5560.000002,27.755597,87.428100,2.451337,0.000772,-0.000058,-0.000554
5677,5580.000002,27.782400,87.427057,2.451337,0.000773,-0.000059,-0.000554
5677,5600.000002,27.809157,87.426016,2.451337,0.000773,-0.000058,-0.000553
5677,5620.000002,27.835856,87.424976,2.451337,0.000774,-0.000059,-0.000553
5677,5640.000002,27.862501,87.423936,2.451337,0.000775,-0.000059,-0.000553
5677,5660.000002,27.889106,87.422898,2.451337,0.000775,-0.000058,-0.000552
5677,5680.000002,27.915651,87.421861,2.451337,0.000776,-0.000059,-0.000552
5677,5700.000002,27.942148,87.420824,2.451337,0.000777,-0.000059,-0.000552
5677,5720.000002,27.968594,87.419789,2.451337,0.000778,-0.000059,-0.000552
5677,5740.000002,27.994992,87.418754,2.451337,0.000778,-0.000059,-0.000551
5677,5760.000002,28.021340,87.417721,2.451338,0.000779,-0.000059,-0.000551
5677,5780.000003,28.047635,87.416688,2.451338,0.000780,-0.000059,-0.000551
5677,5800.000003,28.073882,87.415657,2.451338,0.000781,-0.000060,-0.000551
5677,5820.000003,28.100083,87.414626,2.451338,0.000782,-0.000060,-0.000550
5677,5840.000003,28.126233,87.413596,2.451338,0.000782,-0.000060,-0.000550
5677,5860.000003,28.152333,87.412568,2.451338,0.000783,-0.000060,-0.000550
5677,5880.000003,28.178387,87.411540,2.451338,0.000784,-0.000060,-0.000550
5677,5900.000003,28.204395,87.410513,2.451338,0.000784,-0.000060,-0.000549
5677,5920.000003,28.230348,87.409487,2.451338,0.000786,-0.000060,-0.000549
5677,5940.000003,28.256256,87.408462,2.451338,0.000787,-0.000060,-0.000549
5677,5960.000003,28.282123,87.407438,2.451338,0.000786,-0.000060,-0.000548
5677,5980.000003,28.307932,87.406415,2.451338,0.000788,-0.000061,-0.000549
5677,6000.000003,28.333705,87.405393,2.451338,0.000788,-0.000060,-0.000548
5677,6020.000003,28.359426,87.404372,2.451338,0.000789,-0.000060,-0.000548
5677,6040.000003,28.385098,87.403351,2.451338,0.000790,-0.000061,-0.000548
5677,6060.000003,28.410724,87.402332,2.451338,0.000791,-0.000061,-0.000548
5677,6080.000003,28.436309,87.401313,2.451338,0.000791,-0.000061,-0.000547
5677,6100.000003,28.461842,87.400296,2.451338,0.000793,-0.000061,-0.000547
5677,6120.000003,28.487334,87.399279,2.451338,0.000793,-0.000061,-0.000547
5677,6140.000003,28.512782,87.398263,2.451338,0.000794,-0.000061,-0.000547
5677,6160.000003,28.538177,87.397248,2.451338,0.000795,-0.000061,-0.000547
5677,6180.000003,28.563534,87.396234,2.451338,0.000795,-0.000061,-0.000546
5677,6200.000003,28.588846,87.395221,2.451339,0.000796,-0.000061,-0.000546
5677,6220.000003,28.614106,87.394209,2.451339,0.000797,-0.000062,-0.000546
5677,6240.000003,28.639330,87.393197,2.451339,0.000798,-0.000061,-0.000546
5677,6260.000003,28.664504,87.392187,2.451339,0.000799,-0.000062,-0.000545
5677,6280.000004,28.689637,87.391177,2.451339,0.000800,-0.000062,-0.000545
5677,6300.000004,28.714730,87.390168,2.451339,0.000800,-0.000061,-0.000545
5677,6320.000004,28.739772,87.389160,2.451339,0.000801,-0.000062,-0.000545
5677,6340.000004,28.764774,87.388153,2.451339,0.000802,-0.000062,-0.000545
5677,6360.000004,28.789731,87.387147,2.451339,0.000803,-0.000062,-0.000545
5677,6380.000004,28.814645,87.386142,2.451339,0.000804,-0.000063,-0.000544
5677,6400.000004,28.839519,87.385137,2.451339,0.000805,-0.000063,-0.000544
5677,6420.000004,28.864355,87.384133,2.451339,0.000804,-0.000062,-0.000544
5677,6440.000004,28.889137,87.383130,2.451339,0.000806,-0.000063,-0.000544
5677,6460.000004,28.913882,87.382128,2.451339,0.000807,-0.000063,-0.000544
5677,6480.000004,28.938589,87.381127,2.451339,0.000807,-0.000063,-0.000543
5677,6500.000004,28.963252,87.380127,2.451339,0.000808,-0.000062,-0.000543
5677,6520.000004,28.987872,87.379127,2.451339,0.000809,-0.000063,-0.000543
5677,6540.000004,29.012450,87.378128,2.451339,0.000809,-0.000063,-0.000543
5677,6560.000004,29.036985,87.377131,2.451339,0.000810,-0.000063,-0.000543
5677,6580.000004,29.061485,87.376133,2.451339,0.000811,-0.000063,-0.000542
5677,6600.000004,29.085940,87.375137,2.451339,0.000811,-0.000063,-0.000542
5677,6620.000004,29.110354,87.374142,2.451339,0.000812,-0.000063,-0.000542
5677,6640.000004,29.134729,87.373147,2.451339,0.000813,-0.000063,-0.000542
5677,6660.000004,29.159059,87.372153,2.451339,0.000814,-0.000063,-0.000542
5677,6680.000004,29.183352,87.371160,2.451339,0.000815,-0.000064,-0.000542
5677,6700.000004,29.207604,87.370168,2.451339,0.000816,-0.000064,-0.000542
5677,6720.000004,29.231821,87.369177,2.451339,0.000816,-0.000063,-0.000541
5677,6740.000004,29.255991,87.368186,2.451339,0.000818,-0.000064,-0.000541
5677,6760.000005,29.280125,87.367196,2.451339,0.000819,-0.000064,-0.000541
5677,6780.000005,29.304224,87.366207,2.451340,0.000819,-0.000064,-0.000541
